frame,time_s,incident_energy,reflected_energy,reflection_to_incident_ratio,in_low_reflection_window
0,0.0,0.00052273745,0.0005519075,1.0847372,False
1,0.034482758620689655,0.00043891562,0.00048686445,1.1490554,False
2,0.06896551724137931,0.00034854768,0.00043425418,1.2832323,False
3,0.10344827586206896,0.00028488072,0.00042101034,1.4537443,False
4,0.13793103448275862,0.00023715317,0.00040140137,1.5466652,False
5,0.1724137931034483,0.0002240939,0.0003444498,1.4629778,False
6,0.20689655172413793,0.0002508787,0.00029948846,1.2879996,False
7,0.2413793103448276,0.0002708196,0.0003028543,1.195353,False
8,0.27586206896551724,0.00026898328,0.00032434278,1.2306306,False
9,0.3103448275862069,0.00026675788,0.00035097805,1.3543885,False
10,0.3448275862068966,0.0002695708,0.00040279256,1.5758842,False
11,0.3793103448275862,0.00026762096,0.00049097295,1.9680184,False
12,0.41379310344827586,0.00023630724,0.0005747734,2.6395109,False
13,0.4482758620689655,0.00016678896,0.0005750813,3.6957366,False
14,0.4827586206896552,9.742143e-05,0.00049284054,5.0840898,False
15,0.5172413793103449,5.9789993e-05,0.0004062169,6.4386196,False
16,0.5517241379310345,4.584231e-05,0.00034992758,7.3412113,False
17,0.5862068965517241,4.000753e-05,0.0003138888,7.7489257,False
18,0.6206896551724138,3.6172445e-05,0.00028724538,7.8464427,False
19,0.6551724137931034,3.358997e-05,0.0002658643,7.625017,False
20,0.6896551724137931,3.366191e-05,0.00024772377,6.7896795,False
21,0.7241379310344828,4.216349e-05,0.00022992586,5.153496,False
22,0.7586206896551724,7.33546e-05,0.00020294846,3.162851,False
23,0.7931034482758621,0.00013424022,0.00015408384,1.5940257,False
24,0.8275862068965517,0.00019349968,9.67923e-05,0.7416771,False
25,0.8620689655172413,0.00021365509,6.4008884e-05,0.4067525,False
26,0.896551724137931,0.00020601749,6.0158854e-05,0.32921797,False
27,0.9310344827586207,0.00019616574,6.803209e-05,0.35179925,True
28,0.9655172413793104,0.00019016069,7.672121e-05,0.40026715,True
29,1.0,0.00018632038,8.40549e-05,0.44850948,True
30,1.0344827586206897,0.00018310576,9.0289715e-05,0.49266395,True
31,1.0689655172413792,0.00018030137,9.650029e-05,0.5343477,True
32,1.103448275862069,0.00017896837,0.00010319045,0.57268584,True
33,1.1379310344827587,0.00018016656,0.00010986456,0.60358596,True
34,1.1724137931034482,0.00018353511,0.00011566592,0.6230107,True
35,1.206896551724138,0.00018803893,0.00011942475,0.6301542,True
36,1.2413793103448276,0.00019113389,0.000120142446,0.62955856,True
37,1.2758620689655173,0.00019138762,0.00011966265,0.6290961,True
