method,frame,time_s,s1_cm,s2_cm,distance_cm,n_peaks,row_std_px
incident_direction_filtered,641,21.366666666666667,6.050000000000001,29.75,23.7,2,4.449000153640074
incident_direction_filtered,642,21.4,6.2,29.950000000000003,23.750000000000004,2,4.477452195276782
incident_direction_filtered,643,21.433333333333334,6.4,30.150000000000002,23.75,2,4.508485515562716
incident_direction_filtered,644,21.466666666666665,6.550000000000001,30.35,23.8,2,4.541853450524131
incident_direction_filtered,645,21.5,6.75,30.55,23.8,2,4.577267289268203
incident_direction_filtered,646,21.533333333333335,6.9,30.75,23.85,2,4.614400963603404
incident_direction_filtered,647,21.566666666666666,7.1000000000000005,30.950000000000003,23.85,2,4.652896338591442
incident_direction_filtered,648,21.6,7.300000000000001,31.150000000000002,23.85,2,4.692369015368776
incident_direction_filtered,649,21.633333333333333,7.45,31.35,23.900000000000002,2,4.732414582762958
incident_direction_filtered,650,21.666666666666668,7.65,31.55,23.9,2,4.772615272599125
incident_direction_filtered,651,21.7,7.8500000000000005,31.75,23.9,2,4.812546980481577
incident_direction_filtered,652,21.733333333333334,8.05,31.950000000000003,23.900000000000002,2,4.851786606356301
incident_direction_filtered,653,21.766666666666666,8.200000000000001,32.2,24.0,2,4.889919646699226
incident_direction_filtered,654,21.8,8.4,32.4,24.0,2,4.926547934559625
incident_direction_filtered,655,21.833333333333332,8.6,32.6,24.0,2,4.9612973789917545
incident_direction_filtered,656,21.866666666666667,8.8,32.800000000000004,24.000000000000004,2,4.993825507433237
incident_direction_filtered,657,21.9,9.0,33.0,24.0,2,5.023828570114044
incident_direction_filtered,658,21.933333333333334,9.15,33.2,24.050000000000004,2,5.051047931490656
incident_direction_filtered,659,21.966666666666665,9.35,33.4,24.049999999999997,2,5.0752754561319104
incident_direction_filtered,660,22.0,9.55,33.65,24.099999999999998,2,5.096357600090823
incident_direction_filtered,661,22.033333333333335,9.75,33.85,24.1,2,5.114197946228303
incident_direction_filtered,662,22.066666666666666,9.950000000000001,34.050000000000004,24.1,2,5.128757973573699
incident_direction_filtered,663,22.1,10.15,34.25,24.1,2,5.1400559246631445
incident_direction_filtered,664,22.133333333333333,10.3,34.45,24.150000000000002,2,5.148163726815195
incident_direction_filtered,665,22.166666666666668,10.5,34.65,24.15,2,5.153202027646274
incident_direction_filtered,666,22.2,10.700000000000001,34.85,24.15,2,5.155333514671995
incident_direction_filtered,667,22.233333333333334,10.9,35.050000000000004,24.150000000000006,2,5.154754795720105
incident_direction_filtered,668,22.266666666666666,11.100000000000001,35.25,24.15,2,5.151687213067591
incident_direction_filtered,669,22.3,11.3,35.45,24.150000000000002,2,5.146367042093198
incident_direction_filtered,670,22.333333333333332,11.5,35.65,24.15,2,5.139035578167703
incident_direction_filtered,671,22.366666666666667,11.65,35.85,24.200000000000003,2,5.129929638348218
incident_direction_filtered,672,22.4,11.850000000000001,36.050000000000004,24.200000000000003,2,5.1192729940195845
incident_direction_filtered,673,22.433333333333334,12.05,36.2,24.150000000000002,2,5.107269206071423
incident_direction_filtered,674,22.466666666666665,12.25,36.4,24.15,2,5.0940962571707695
incident_direction_filtered,675,22.5,12.450000000000001,36.6,24.15,2,5.07990327037406
incident_direction_filtered,676,22.533333333333335,12.65,36.800000000000004,24.150000000000006,2,5.064809476211873
incident_direction_filtered,677,22.566666666666666,12.850000000000001,36.95,24.1,2,5.048905449819176
incident_direction_filtered,678,22.6,13.0,37.15,24.15,2,5.032256495212355
incident_direction_filtered,679,22.633333333333333,13.200000000000001,37.35,24.15,2,5.014907915385231
incident_direction_filtered,680,22.666666666666668,13.4,37.5,24.1,2,4.996891784068903
incident_direction_filtered,681,22.7,13.600000000000001,37.7,24.1,2,4.9782347362037145
incident_direction_filtered,682,22.733333333333334,13.8,37.9,24.099999999999998,2,4.958966226126622
incident_direction_filtered,683,22.766666666666666,14.0,38.050000000000004,24.050000000000004,2,4.939126669812347
incident_direction_filtered,684,22.8,14.200000000000001,38.25,24.049999999999997,2,4.918774892571788
incident_direction_filtered,685,22.833333333333332,14.4,38.400000000000006,24.000000000000007,2,4.897994346442251
incident_direction_filtered,686,22.866666666666667,14.600000000000001,38.6,24.0,2,4.876897639884621
incident_direction_filtered,687,22.9,14.8,38.800000000000004,24.000000000000004,2,4.855629031963199
incident_direction_filtered,688,22.933333333333334,15.0,38.95,23.950000000000003,2,4.834364677513634
incident_direction_filtered,689,22.966666666666665,15.200000000000001,39.150000000000006,23.950000000000003,2,4.813310560585566
incident_direction_filtered,690,23.0,15.4,39.35,23.950000000000003,2,4.792698210665822
incident_direction_filtered,691,23.033333333333335,15.600000000000001,39.5,23.9,2,4.77277844851059
incident_direction_filtered,692,23.066666666666666,15.8,39.7,23.900000000000002,2,4.753813543811099
incident_direction_filtered,693,23.1,16.0,39.900000000000006,23.900000000000006,2,4.736068273604053
incident_direction_filtered,694,23.133333333333333,16.2,40.050000000000004,23.850000000000005,2,4.719800438024915
incident_direction_filtered,695,23.166666666666668,16.400000000000002,40.25,23.849999999999998,2,4.705251411327164
incident_direction_filtered,696,23.2,16.6,40.45,23.85,2,4.692637278018496
incident_direction_filtered,697,23.233333333333334,16.8,40.6,23.8,2,4.682141028827704
incident_direction_filtered,698,23.266666666666666,17.0,40.800000000000004,23.800000000000004,2,4.673906177066012
incident_direction_filtered,699,23.3,17.2,41.0,23.8,2,4.668032015971996
incident_direction_filtered,700,23.333333333333332,17.400000000000002,41.150000000000006,23.750000000000004,2,4.6645705885757245
incident_direction_filtered,701,23.366666666666667,17.6,41.35,23.75,2,4.663525301411357
incident_direction_filtered,702,23.4,17.8,41.5,23.7,2,4.664850998409273
incident_direction_filtered,703,23.433333333333334,18.0,41.7,23.700000000000003,2,4.6684552337561165
incident_direction_filtered,704,23.466666666666665,18.2,41.900000000000006,23.700000000000006,2,4.674200448753804
incident_direction_filtered,705,23.5,18.400000000000002,42.050000000000004,23.650000000000002,2,4.681906767455157
incident_direction_filtered,706,23.533333333333335,18.6,42.25,23.65,2,4.691355172719713
incident_direction_filtered,707,23.566666666666666,18.8,42.45,23.650000000000002,2,4.702290897344746
incident_direction_filtered,708,23.6,19.0,42.6,23.6,2,4.714426950639097
incident_direction_filtered,709,23.633333333333333,19.200000000000003,42.800000000000004,23.6,2,4.727447785551424
incident_direction_filtered,710,23.666666666666668,19.400000000000002,43.0,23.599999999999998,2,4.741013183289616
incident_direction_filtered,733,24.433333333333334,2.15,24.450000000000003,22.300000000000004,2,4.5483028034404525
incident_direction_filtered,734,24.466666666666665,2.3000000000000003,24.650000000000002,22.35,2,4.51779827596142
incident_direction_filtered,735,24.5,2.5,24.900000000000002,22.400000000000002,2,4.488503407195137
incident_direction_filtered,736,24.533333333333335,2.7,25.1,22.400000000000002,2,4.460967580315171
incident_direction_filtered,737,24.566666666666666,2.9000000000000004,25.35,22.450000000000003,2,4.435701597474957
incident_direction_filtered,738,24.6,3.0500000000000003,25.55,22.5,2,4.413164843965525
incident_direction_filtered,739,24.633333333333333,3.25,25.75,22.5,2,4.393754622980751
incident_direction_filtered,740,24.666666666666668,3.45,26.0,22.55,2,4.377798092272628
incident_direction_filtered,741,24.7,3.6,26.200000000000003,22.6,2,4.365547082752199
incident_direction_filtered,742,24.733333333333334,3.8000000000000003,26.400000000000002,22.6,2,4.357175906938886
incident_direction_filtered,743,24.766666666666666,3.95,26.650000000000002,22.700000000000003,2,4.352782086862358
incident_direction_filtered,744,24.8,4.15,26.85,22.700000000000003,2,4.352389762624681
incident_direction_filtered,745,24.833333333333332,4.3500000000000005,27.05,22.7,2,4.355955399352703
incident_direction_filtered,746,24.866666666666667,4.5,27.25,22.75,2,4.363375303512243
incident_direction_filtered,747,24.9,4.7,27.5,22.8,2,4.37449439654302
incident_direction_filtered,748,24.933333333333334,4.8500000000000005,27.700000000000003,22.85,2,4.389115676156062
incident_direction_filtered,749,24.966666666666665,5.050000000000001,27.900000000000002,22.85,2,4.407009820088942
incident_direction_filtered,750,25.0,5.2,28.1,22.900000000000002,2,4.427924446517965
incident_direction_filtered,751,25.033333333333335,5.4,28.3,22.9,2,4.451592630326251
incident_direction_filtered,752,25.066666666666666,5.550000000000001,28.55,23.0,2,4.477740374965119
incident_direction_filtered,753,25.1,5.75,28.75,23.0,2,4.506092846164454
incident_direction_filtered,754,25.133333333333333,5.9,28.950000000000003,23.050000000000004,2,4.536379277930281
incident_direction_filtered,755,25.166666666666668,6.1000000000000005,29.150000000000002,23.05,2,4.5683365563681075
incident_direction_filtered,756,25.2,6.300000000000001,29.35,23.05,2,4.601711567754613
incident_direction_filtered,757,25.233333333333334,6.45,29.55,23.1,2,4.6362624603459475
incident_direction_filtered,758,25.266666666666666,6.65,29.75,23.1,2,4.6717590125074855
incident_direction_filtered,759,25.3,6.800000000000001,29.950000000000003,23.150000000000002,2,4.707982322146589
incident_direction_filtered,760,25.333333333333332,7.0,30.150000000000002,23.150000000000002,2,4.744724034821871
incident_direction_filtered,761,25.366666666666667,7.2,30.400000000000002,23.200000000000003,2,4.781785312393657
incident_direction_filtered,762,25.4,7.3500000000000005,30.6,23.25,2,4.8189757140756955
incident_direction_filtered,763,25.433333333333334,7.550000000000001,30.8,23.25,2,4.856112121705563
incident_direction_filtered,764,25.466666666666665,7.75,31.0,23.25,2,4.893017796082252
incident_direction_filtered,765,25.5,7.9,31.200000000000003,23.300000000000004,2,4.929521606575426
incident_direction_filtered,766,25.533333333333335,8.1,31.400000000000002,23.300000000000004,2,4.965457436721684
incident_direction_filtered,767,25.566666666666666,8.3,31.6,23.3,2,5.0006637380778285
incident_direction_filtered,768,25.6,8.5,31.75,23.25,2,5.034983185753051
incident_direction_filtered,769,25.633333333333333,8.65,31.950000000000003,23.300000000000004,2,5.06826238279741
incident_direction_filtered,770,25.666666666666668,8.85,32.15,23.299999999999997,2,5.100351566438957
incident_direction_filtered,771,25.7,9.05,32.35,23.3,2,5.131104285134516
incident_direction_filtered,772,25.733333333333334,9.25,32.550000000000004,23.300000000000004,2,5.160377038609697
incident_direction_filtered,773,25.766666666666666,9.450000000000001,32.75,23.299999999999997,2,5.188028900003748
incident_direction_filtered,774,25.8,9.65,32.95,23.300000000000004,2,5.213921166249925
incident_direction_filtered,775,25.833333333333332,9.850000000000001,33.15,23.299999999999997,2,5.237917106513912
incident_direction_filtered,776,25.866666666666667,10.0,33.35,23.35,2,5.259881896051736
incident_direction_filtered,777,25.9,10.200000000000001,33.550000000000004,23.35,2,5.279682832177928
incident_direction_filtered,778,25.933333333333334,10.4,33.75,23.35,2,5.297189928961674
incident_direction_filtered,779,25.966666666666665,10.600000000000001,33.95,23.35,2,5.312276977461014
incident_direction_filtered,780,26.0,10.8,34.15,23.349999999999998,2,5.324823139212474
incident_direction_filtered,781,26.033333333333335,11.0,34.35,23.35,2,5.334715113428244
incident_direction_filtered,782,26.066666666666666,11.200000000000001,34.550000000000004,23.35,2,5.341849884550607
incident_direction_filtered,783,26.1,11.4,34.75,23.35,2,5.34613801849614
incident_direction_filtered,784,26.133333333333333,11.600000000000001,35.0,23.4,2,5.347507435373436
incident_direction_filtered,785,26.166666666666668,11.8,35.2,23.400000000000002,2,5.345907546110958
incident_direction_filtered,786,26.2,12.05,35.4,23.349999999999998,2,5.341313602769948
incident_direction_filtered,787,26.233333333333334,12.25,35.6,23.35,2,5.333731079778371
incident_direction_filtered,788,26.266666666666666,12.450000000000001,35.800000000000004,23.35,2,5.323199878200251
incident_direction_filtered,789,26.3,12.65,36.050000000000004,23.400000000000006,2,5.309798129496751
incident_direction_filtered,790,26.333333333333332,12.850000000000001,36.25,23.4,2,5.293645370729808
incident_direction_filtered,791,26.366666666666667,13.100000000000001,36.45,23.35,2,5.274904871022852
incident_direction_filtered,792,26.4,13.3,36.7,23.400000000000002,2,5.253784909959735
incident_direction_filtered,793,26.433333333333334,13.5,36.9,23.4,2,5.230538842420563
incident_direction_filtered,794,26.466666666666665,13.700000000000001,37.1,23.4,2,5.205463830298333
incident_direction_filtered,795,26.5,13.950000000000001,37.35,23.4,2,5.178898177957853
incident_direction_filtered,796,26.533333333333335,14.15,37.550000000000004,23.400000000000006,2,5.1512172726730086
incident_direction_filtered,797,26.566666666666666,14.4,37.75,23.35,2,5.122828200253248
incident_direction_filtered,798,26.6,14.600000000000001,38.0,23.4,2,5.0941631755263925
incident_direction_filtered,799,26.633333333333333,14.850000000000001,38.2,23.35,2,5.065671992563058
incident_direction_filtered,800,26.666666666666668,15.05,38.400000000000006,23.350000000000005,2,5.0378137554499505
incident_direction_filtered,801,26.7,15.25,38.650000000000006,23.400000000000006,2,5.011048192027102
incident_direction_filtered,802,26.733333333333334,15.5,38.85,23.35,2,4.985826875811442
incident_direction_filtered,803,26.766666666666666,15.75,39.050000000000004,23.300000000000004,2,4.962584681960023
incident_direction_filtered,804,26.8,15.950000000000001,39.25,23.299999999999997,2,4.941731779914482
incident_direction_filtered,805,26.833333333333332,16.2,39.45,23.250000000000004,2,4.923646418882995
incident_direction_filtered,806,26.866666666666667,16.400000000000002,39.650000000000006,23.250000000000004,2,4.908668695690185
incident_direction_filtered,807,26.9,16.650000000000002,39.85,23.2,2,4.897095413472247
incident_direction_filtered,808,26.933333333333334,16.85,40.050000000000004,23.200000000000003,2,4.889176052127699
incident_direction_filtered,809,26.966666666666665,17.1,40.25,23.15,2,4.885109786682548
incident_direction_filtered,810,27.0,17.3,40.45,23.150000000000002,2,4.885043417419352
incident_direction_filtered,811,27.033333333333335,17.55,40.650000000000006,23.100000000000005,2,4.8890700243916605
incident_direction_filtered,812,27.066666666666666,17.75,40.85,23.1,2,4.8972281352072
incident_direction_filtered,813,27.1,17.95,41.050000000000004,23.100000000000005,2,4.909501201915684
incident_direction_filtered,814,27.133333333333333,18.2,41.25,23.05,2,4.925817219934548
incident_direction_filtered,815,27.166666666666668,18.400000000000002,41.400000000000006,23.000000000000004,2,4.946048384887516
incident_direction_filtered,816,27.2,18.650000000000002,41.6,22.95,2,4.970010764472904
incident_direction_filtered,817,27.233333333333334,18.85,41.800000000000004,22.950000000000003,2,4.997464052175198
incident_direction_filtered,818,27.266666666666666,19.05,42.0,22.95,2,5.028111556849856
incident_direction_filtered,819,27.3,19.3,42.150000000000006,22.850000000000005,2,5.061600656235576
incident_direction_filtered,820,27.333333333333332,19.5,42.35,22.85,2,5.097523994022739
incident_direction_filtered,821,27.366666666666667,19.700000000000003,42.550000000000004,22.85,2,5.135421722437055
incident_direction_filtered,822,27.4,19.950000000000003,42.75,22.799999999999997,2,5.174785081724177
incident_direction_filtered,823,27.433333333333334,20.150000000000002,42.900000000000006,22.750000000000004,2,5.2150615641975255
incident_direction_filtered,824,27.466666666666665,20.35,43.1,22.75,2,5.2556618366765955
incident_direction_filtered,846,28.2,2.0,25.25,23.25,2,5.329436758660828
incident_direction_filtered,847,28.233333333333334,2.2,25.5,23.3,2,5.294897056936916
incident_direction_filtered,848,28.266666666666666,2.35,25.700000000000003,23.35,2,5.260651857844063
incident_direction_filtered,849,28.3,2.5500000000000003,25.950000000000003,23.400000000000002,2,5.227310943195103
incident_direction_filtered,850,28.333333333333332,2.75,26.200000000000003,23.450000000000003,2,5.195439239007668
incident_direction_filtered,851,28.366666666666667,2.9000000000000004,26.400000000000002,23.5,2,5.165547448492495
incident_direction_filtered,852,28.4,3.1,26.650000000000002,23.55,2,5.138085186241148
incident_direction_filtered,853,28.433333333333334,3.3000000000000003,26.900000000000002,23.6,2,5.113436614731881
incident_direction_filtered,854,28.466666666666665,3.45,27.150000000000002,23.700000000000003,2,5.091918453560724
incident_direction_filtered,855,28.5,3.6500000000000004,27.35,23.700000000000003,2,5.073780121934223
incident_direction_filtered,856,28.533333333333335,3.8000000000000003,27.6,23.8,2,5.059205691942664
incident_direction_filtered,857,28.566666666666666,4.0,27.85,23.85,2,5.048317277032838
incident_direction_filtered,858,28.6,4.2,28.05,23.85,2,5.041179457258284
incident_direction_filtered,859,28.633333333333333,4.3500000000000005,28.3,23.95,2,5.037804348503382
incident_direction_filtered,860,28.666666666666668,4.55,28.55,24.0,2,5.038156953731415
incident_direction_filtered,861,28.7,4.75,28.75,24.0,2,5.042160486343435
incident_direction_filtered,862,28.733333333333334,4.9,29.0,24.1,2,5.049701424395059
incident_direction_filtered,863,28.766666666666666,5.1000000000000005,29.200000000000003,24.1,2,5.060634134646957
incident_direction_filtered,864,28.8,5.300000000000001,29.450000000000003,24.150000000000002,2,5.074784991488559
incident_direction_filtered,865,28.833333333333332,5.5,29.650000000000002,24.150000000000002,2,5.091956001090501
incident_direction_filtered,866,28.866666666666667,5.65,29.900000000000002,24.25,2,5.11192801833972
incident_direction_filtered,867,28.9,5.8500000000000005,30.1,24.25,2,5.134463705482221
incident_direction_filtered,868,28.933333333333334,6.050000000000001,30.35,24.3,2,5.159310419745309
incident_direction_filtered,869,28.966666666666665,6.25,30.55,24.3,2,5.186203226977882
incident_direction_filtered,870,29.0,6.45,30.75,24.3,2,5.214868216774784
incident_direction_filtered,871,29.033333333333335,6.6000000000000005,30.950000000000003,24.35,2,5.245026242561979
incident_direction_filtered,872,29.066666666666666,6.800000000000001,31.200000000000003,24.400000000000002,2,5.276397132668932
incident_direction_filtered,873,29.1,7.0,31.400000000000002,24.400000000000002,2,5.308704324164053
incident_direction_filtered,874,29.133333333333333,7.2,31.6,24.400000000000002,2,5.341679771547645
incident_direction_filtered,875,29.166666666666668,7.4,31.8,24.4,2,5.375068889867914
incident_direction_filtered,876,29.2,7.6000000000000005,32.0,24.4,2,5.408635218535681
incident_direction_filtered,877,29.233333333333334,7.800000000000001,32.2,24.400000000000002,2,5.442164448042904
incident_direction_filtered,878,29.266666666666666,7.95,32.4,24.45,2,5.475467443581477
incident_direction_filtered,879,29.3,8.15,32.6,24.450000000000003,2,5.508381929834649
incident_direction_filtered,880,29.333333333333332,8.35,32.800000000000004,24.450000000000003,2,5.540772568487683
incident_direction_filtered,881,29.366666666666667,8.55,33.0,24.45,2,5.572529259112488
incident_direction_filtered,882,29.4,8.75,33.2,24.450000000000003,2,5.603563616975781
incident_direction_filtered,883,29.433333333333334,8.9,33.4,24.5,2,5.633803718047055
incident_direction_filtered,884,29.466666666666665,9.1,33.6,24.5,2,5.6631873411675455
incident_direction_filtered,885,29.5,9.3,33.75,24.45,2,5.691654069072318
incident_direction_filtered,886,29.533333333333335,9.5,33.95,24.450000000000003,2,5.719136723501899
incident_direction_filtered,887,29.566666666666666,9.700000000000001,34.15,24.449999999999996,2,5.745552696000415
incident_direction_filtered,888,29.6,9.850000000000001,34.35,24.5,2,5.770795787848986
incident_direction_filtered,889,29.633333333333333,10.05,34.550000000000004,24.500000000000004,2,5.794729184642297
incident_direction_filtered,890,29.666666666666668,10.25,34.7,24.450000000000003,2,5.817180160381881
incident_direction_filtered,891,29.7,10.450000000000001,34.9,24.449999999999996,2,5.837937032427751
incident_direction_filtered,892,29.733333333333334,10.600000000000001,35.1,24.5,2,5.856748774959479
incident_direction_filtered,893,29.766666666666666,10.8,35.25,24.45,2,5.8733275505320295
incident_direction_filtered,894,29.8,11.0,35.45,24.450000000000003,2,5.8873542455699575
incident_direction_filtered,895,29.833333333333332,11.200000000000001,35.65,24.449999999999996,2,5.898486907417983
incident_direction_filtered,896,29.866666666666667,11.4,35.85,24.450000000000003,2,5.906371790809795
incident_direction_filtered,897,29.9,11.600000000000001,36.0,24.4,2,5.910656544050205
incident_direction_filtered,898,29.933333333333334,11.75,36.2,24.450000000000003,2,5.911004913164262
incident_direction_filtered,899,29.966666666666665,11.950000000000001,36.4,24.449999999999996,2,5.9071122275321875
incident_direction_filtered,900,30.0,12.15,36.550000000000004,24.400000000000006,2,5.898720862278654
incident_direction_filtered,901,30.033333333333335,12.350000000000001,36.75,24.4,2,5.8856348566785295
incident_direction_filtered,902,30.066666666666666,12.600000000000001,36.95,24.35,2,5.8677329059079035
incident_direction_filtered,903,30.1,12.8,37.15,24.349999999999998,2,5.84497903331905
incident_direction_filtered,904,30.133333333333333,13.0,37.300000000000004,24.300000000000004,2,5.81743038576329
incident_direction_filtered,905,30.166666666666668,13.200000000000001,37.5,24.299999999999997,2,5.785241765438945
incident_direction_filtered,906,30.2,13.4,37.7,24.300000000000004,2,5.748666705457118
incident_direction_filtered,907,30.233333333333334,13.65,37.9,24.25,2,5.708055097853278
incident_direction_filtered,908,30.266666666666666,13.850000000000001,38.1,24.25,2,5.663847576153896
incident_direction_filtered,909,30.3,14.05,38.25,24.2,2,5.6165670240804895
incident_direction_filtered,910,30.333333333333332,14.3,38.45,24.150000000000002,2,5.566807713405564
incident_direction_filtered,911,30.366666666666667,14.5,38.650000000000006,24.150000000000006,2,5.515222656326435
incident_direction_filtered,912,30.4,14.75,38.85,24.1,2,5.462509784461661
incident_direction_filtered,913,30.433333333333334,14.950000000000001,39.050000000000004,24.1,2,5.409397536841962
incident_direction_filtered,914,30.466666666666665,15.200000000000001,39.25,24.049999999999997,2,5.356630358569031
incident_direction_filtered,915,30.5,15.4,39.45,24.050000000000004,2,5.304954492009853
incident_direction_filtered,916,30.533333333333335,15.65,39.650000000000006,24.000000000000007,2,5.255104300801537
incident_direction_filtered,917,30.566666666666666,15.850000000000001,39.800000000000004,23.950000000000003,2,5.2077892245217114
incident_direction_filtered,918,30.6,16.1,40.0,23.9,2,5.163681340582753
incident_direction_filtered,919,30.633333333333333,16.3,40.2,23.900000000000002,2,5.12340342950272
incident_direction_filtered,920,30.666666666666668,16.55,40.400000000000006,23.850000000000005,2,5.087517414539338
incident_direction_filtered,921,30.7,16.75,40.6,23.85,2,5.056513082932424
incident_direction_filtered,922,30.733333333333334,17.0,40.800000000000004,23.800000000000004,2,5.03079709003641
incident_direction_filtered,923,30.766666666666666,17.25,40.95,23.700000000000003,2,5.010682385799637
incident_direction_filtered,924,30.8,17.45,41.150000000000006,23.700000000000006,2,4.996378363328986
incident_direction_filtered,925,30.833333333333332,17.7,41.35,23.650000000000002,2,4.987982184495611
incident_direction_filtered,926,30.866666666666667,17.900000000000002,41.5,23.599999999999998,2,4.985471859826116
incident_direction_filtered,927,30.9,18.150000000000002,41.7,23.55,2,4.988701725555256
incident_direction_filtered,928,30.933333333333334,18.35,41.900000000000006,23.550000000000004,2,4.997400954292004
incident_direction_filtered,929,30.966666666666665,18.6,42.050000000000004,23.450000000000003,2,5.011175652785982
incident_direction_filtered,930,31.0,18.8,42.25,23.45,2,5.029514947558006
incident_direction_filtered,931,31.033333333333335,19.05,42.45,23.400000000000002,2,5.05180125280671
incident_direction_filtered,932,31.066666666666666,19.25,42.6,23.35,2,5.077324676907548
incident_direction_filtered,933,31.1,19.5,42.800000000000004,23.300000000000004,2,5.105301277404315
incident_direction_filtered,934,31.133333333333333,19.700000000000003,42.95,23.25,2,5.134894640906329
incident_direction_filtered,962,32.06666666666667,2.0500000000000003,25.35,23.3,2,5.135377774677997
incident_direction_filtered,963,32.1,2.2,25.55,23.35,2,5.1279316858978525
incident_direction_filtered,964,32.13333333333333,2.35,25.75,23.4,2,5.120988309140864
incident_direction_filtered,965,32.166666666666664,2.5,25.950000000000003,23.450000000000003,2,5.114223943565599
incident_direction_filtered,966,32.2,2.6500000000000004,26.150000000000002,23.5,2,5.107321632155359
incident_direction_filtered,967,32.233333333333334,2.8000000000000003,26.35,23.55,2,5.0999925739826235
incident_direction_filtered,968,32.266666666666666,2.95,26.55,23.6,2,5.091994832842328
incident_direction_filtered,969,32.3,3.1,26.75,23.65,2,5.083148302142822
incident_direction_filtered,970,32.333333333333336,3.25,27.0,23.75,2,5.073345184982679
incident_direction_filtered,971,32.36666666666667,3.4000000000000004,27.200000000000003,23.800000000000004,2,5.062555598412818
incident_direction_filtered,972,32.4,3.5500000000000003,27.400000000000002,23.85,2,5.050828284127463
incident_direction_filtered,973,32.43333333333333,3.7,27.6,23.900000000000002,2,5.03828677318941
incident_direction_filtered,974,32.46666666666667,3.85,27.85,24.0,2,5.0251216777431695
incident_direction_filtered,975,32.5,4.0,28.05,24.05,2,5.011580037522663
incident_direction_filtered,976,32.53333333333333,4.15,28.3,24.15,2,4.9979528078182796
incident_direction_filtered,977,32.56666666666667,4.3500000000000005,28.55,24.2,2,4.9845616215599575
incident_direction_filtered,978,32.6,4.5,28.75,24.25,2,4.971745886409917
incident_direction_filtered,979,32.63333333333333,4.65,29.0,24.35,2,4.959851097552633
incident_direction_filtered,980,32.666666666666664,4.800000000000001,29.25,24.45,2,4.949218981950359
incident_direction_filtered,981,32.7,5.0,29.450000000000003,24.450000000000003,2,4.94017977599686
incident_direction_filtered,982,32.733333333333334,5.15,29.700000000000003,24.550000000000004,2,4.933046618706988
incident_direction_filtered,983,32.766666666666666,5.300000000000001,29.950000000000003,24.650000000000002,2,4.928111760215109
incident_direction_filtered,984,32.8,5.45,30.200000000000003,24.750000000000004,2,4.925644077043641
incident_direction_filtered,985,32.833333333333336,5.65,30.400000000000002,24.75,2,4.925887275138343
incident_direction_filtered,986,32.86666666666667,5.800000000000001,30.650000000000002,24.85,2,4.92905815648813
incident_direction_filtered,987,32.9,5.95,30.900000000000002,24.950000000000003,2,4.935344416096316
incident_direction_filtered,988,32.93333333333333,6.1000000000000005,31.150000000000002,25.05,2,4.944901600344162
incident_direction_filtered,989,32.96666666666667,6.300000000000001,31.35,25.05,2,4.957849064208667
incident_direction_filtered,990,33.0,6.45,31.6,25.150000000000002,2,4.974264980051963
incident_direction_filtered,991,33.03333333333333,6.6000000000000005,31.8,25.2,2,4.994180645124744
incident_direction_filtered,992,33.06666666666667,6.800000000000001,32.050000000000004,25.250000000000004,2,5.017574486683963
incident_direction_filtered,993,33.1,6.95,32.25,25.3,2,5.044366260658563
incident_direction_filtered,994,33.13333333333333,7.15,32.5,25.35,2,5.074411979523632
incident_direction_filtered,995,33.166666666666664,7.300000000000001,32.7,25.400000000000002,2,5.107500092283638
incident_direction_filtered,996,33.2,7.5,32.95,25.450000000000003,2,5.143349383441682
incident_direction_filtered,997,33.233333333333334,7.65,33.15,25.5,2,5.181608969165414
incident_direction_filtered,998,33.266666666666666,7.8500000000000005,33.35,25.5,2,5.221860657334762
incident_direction_filtered,999,33.3,8.0,33.550000000000004,25.550000000000004,2,5.263623811665909
incident_direction_filtered,1000,33.333333333333336,8.200000000000001,33.75,25.549999999999997,2,5.306362724777884
incident_direction_filtered,1001,33.36666666666667,8.4,33.95,25.550000000000004,2,5.349496366186498
incident_direction_filtered,1002,33.4,8.55,34.15,25.599999999999998,2,5.392410234364401
incident_direction_filtered,1003,33.43333333333333,8.75,34.35,25.6,2,5.4344699139149135
incident_direction_filtered,1004,33.46666666666667,8.950000000000001,34.550000000000004,25.6,2,5.47503582756468
incident_direction_filtered,1005,33.5,9.15,34.75,25.6,2,5.513478586750601
incident_direction_filtered,1006,33.53333333333333,9.35,34.95,25.6,2,5.549194292230308
incident_direction_filtered,1007,33.56666666666667,9.55,35.1,25.55,2,5.581619123681892
incident_direction_filtered,1008,33.6,9.75,35.300000000000004,25.550000000000004,2,5.610242587887924
incident_direction_filtered,1009,33.63333333333333,9.950000000000001,35.5,25.549999999999997,2,5.634618868171111
incident_direction_filtered,1010,33.666666666666664,10.15,35.7,25.550000000000004,2,5.654375828573043
incident_direction_filtered,1011,33.7,10.4,35.85,25.450000000000003,2,5.669221366517466
incident_direction_filtered,1012,33.733333333333334,10.600000000000001,36.050000000000004,25.450000000000003,2,5.678946966290542
incident_direction_filtered,1013,33.766666666666666,10.8,36.25,25.45,2,5.6834284699310045
incident_direction_filtered,1014,33.8,11.0,36.4,25.4,2,5.682624239076604
incident_direction_filtered,1015,33.833333333333336,11.25,36.6,25.35,2,5.676571018906989
incident_direction_filtered,1016,33.86666666666667,11.450000000000001,36.75,25.299999999999997,2,5.665377923485056
