time_s,s1_cm,s2_cm,distance_cm,n_peaks,prom
33.3,8.0,33.550000000000004,25.550000000000004,2,2.368630715249659
33.333333333333336,8.200000000000001,33.75,25.549999999999997,2,2.387863226150048
33.36666666666667,8.4,33.95,25.550000000000004,2,2.4072733647839244
33.4,8.55,34.15,25.599999999999998,2,2.4265846054639804
33.43333333333333,8.75,34.35,25.6,2,2.4455114612617113
33.46666666666667,8.950000000000001,34.550000000000004,25.6,2,2.463766122404106
33.5,9.15,34.75,25.6,2,2.4810653640377707
33.53333333333333,9.35,34.95,25.6,2,2.497137431503639
33.56666666666667,9.55,35.1,25.55,2,2.5117286056568515
33.6,9.75,35.300000000000004,25.550000000000004,2,2.524609164549566
33.63333333333333,9.950000000000001,35.5,25.549999999999997,2,2.535578490677
33.666666666666664,10.15,35.7,25.550000000000004,2,2.5444691228578695
33.7,10.4,35.85,25.450000000000003,2,2.55114961493286
33.733333333333334,10.600000000000001,36.050000000000004,25.450000000000003,2,2.555526134830744
33.766666666666666,10.8,36.25,25.45,2,2.5575428114689522
33.8,11.0,36.4,25.4,2,2.5571809075844723
33.833333333333336,11.25,36.6,25.35,2,2.554456958508145
33.86666666666667,11.450000000000001,36.75,25.299999999999997,2,2.5494200655682753
33.9,11.65,36.95,25.300000000000004,2,2.542148564958938
33.93333333333333,11.9,37.1,25.200000000000003,2,2.5327463067416724
33.96666666666667,12.100000000000001,37.300000000000004,25.200000000000003,2,2.521338773958337
34.0,12.3,37.45,25.150000000000002,2,2.5080692499649637
34.03333333333333,12.55,37.65,25.099999999999998,2,2.493095205808288
34.06666666666667,12.75,37.800000000000004,25.050000000000004,2,2.476585032678825
34.1,12.950000000000001,38.0,25.049999999999997,2,2.458715191943456
34.13333333333333,13.200000000000001,38.15,24.949999999999996,2,2.4396678021886133
34.166666666666664,13.4,38.35,24.950000000000003,2,2.419628634305936
34.2,13.65,38.5,24.85,2,2.3987854466945984
34.233333333333334,13.850000000000001,38.650000000000006,24.800000000000004,2,2.377326567005899
34.266666666666666,14.100000000000001,38.85,24.75,2,2.355439617054416
34.3,14.3,39.0,24.7,2,2.333310284411478
34.333333333333336,14.55,39.150000000000006,24.600000000000005,2,2.311121066681079
34.36666666666667,14.75,39.35,24.6,2,2.2890499494055305
34.4,14.950000000000001,39.5,24.549999999999997,2,2.2672690209388437
34.43333333333333,15.200000000000001,39.7,24.5,2,2.245943070968598
34.46666666666667,15.4,39.85,24.450000000000003,2,2.225228256410461
34.5,15.65,40.0,24.35,2,2.2052709421066736
34.53333333333333,15.850000000000001,40.2,24.35,2,2.1862068284435865
34.56666666666667,16.1,40.35,24.25,2,2.1681604604469573
34.6,16.3,40.550000000000004,24.250000000000004,2,2.151245173253083
34.63333333333333,16.55,40.7,24.150000000000002,2,2.1355634709933398
34.666666666666664,16.8,40.900000000000006,24.100000000000005,2,2.1212077675257404
34.7,17.0,41.050000000000004,24.050000000000004,2,2.1082613482153274
34.733333333333334,17.25,41.25,24.0,2,2.0967993534202893
34.766666666666666,17.45,41.400000000000006,23.950000000000006,2,2.0868895472180133
34.8,17.7,41.6,23.900000000000002,2,2.07859262759178
34.833333333333336,17.900000000000002,41.75,23.849999999999998,2,2.071961861394325
34.86666666666667,18.150000000000002,41.95,23.8,2,2.06704188885141
34.9,18.35,42.1,23.75,2,2.0638666332619966
34.93333333333333,18.6,42.300000000000004,23.700000000000003,2,2.062456362623361
34.96666666666667,18.8,42.5,23.7,2,2.0628140685943266
35.0,19.05,42.650000000000006,23.600000000000005,2,2.064921440162039
35.03333333333333,19.25,42.85,23.6,2,2.0687348002780372
35.06666666666667,19.5,43.050000000000004,23.550000000000004,2,2.0741814311925553
35.833333333333336,2.0,24.6,22.6,2,2.2245562095934313
35.86666666666667,2.15,24.8,22.650000000000002,2,2.222044794051997
35.9,2.3000000000000003,25.05,22.75,2,2.2196287759419366
35.93333333333333,2.5,25.25,22.75,2,2.2175258108913534
35.96666666666667,2.6500000000000004,25.450000000000003,22.800000000000004,2,2.215931637945055
36.0,2.8000000000000003,25.6,22.8,2,2.215013115145311
