method,frame,time_s,s1_cm,s2_cm,distance_cm,n_peaks,row_std_px
raw_no_direction_filter,219,7.3,3.0,25.400000000000002,22.400000000000002,2,0.4552295506000519
raw_no_direction_filter,220,7.333333333333333,15.05,29.700000000000003,14.650000000000002,3,0.3686869442462921
raw_no_direction_filter,221,7.366666666666666,15.05,29.5,14.45,3,0.1655261516571045
raw_no_direction_filter,225,7.5,15.05,41.25,26.2,2,0.2992095351219177
raw_no_direction_filter,226,7.533333333333333,15.05,41.35,26.3,2,0.3484358787536621
raw_no_direction_filter,232,7.733333333333333,15.0,41.35,26.35,2,0.3922134339809418
raw_no_direction_filter,235,7.833333333333333,25.450000000000003,41.35,15.899999999999999,2,0.46790212392807007
raw_no_direction_filter,237,7.9,20.200000000000003,36.5,16.299999999999997,3,0.44736501574516296
raw_no_direction_filter,238,7.933333333333334,13.75,36.35,22.6,2,0.35101118683815
raw_no_direction_filter,241,8.033333333333333,15.100000000000001,31.150000000000002,16.05,2,0.433009535074234
raw_no_direction_filter,242,8.066666666666666,15.100000000000001,31.0,15.899999999999999,2,0.4805765748023987
raw_no_direction_filter,243,8.1,15.05,30.5,15.45,2,0.5036191940307617
raw_no_direction_filter,244,8.133333333333333,15.0,30.450000000000003,15.450000000000003,2,0.4531204402446747
raw_no_direction_filter,247,8.233333333333333,4.2,35.7,31.500000000000004,2,0.545647382736206
raw_no_direction_filter,249,8.3,20.1,35.800000000000004,15.700000000000003,2,0.5578745603561401
raw_no_direction_filter,250,8.333333333333334,17.75,35.5,17.75,2,0.562778651714325
raw_no_direction_filter,251,8.366666666666667,17.8,35.4,17.599999999999998,2,0.6291290521621704
raw_no_direction_filter,266,8.866666666666667,4.75,35.65,30.9,2,0.6530303359031677
raw_no_direction_filter,267,8.9,4.800000000000001,25.5,20.7,2,0.5581679940223694
raw_no_direction_filter,268,8.933333333333334,10.4,39.25,28.85,2,0.5256554484367371
raw_no_direction_filter,269,8.966666666666667,10.3,39.150000000000006,28.850000000000005,2,0.572787344455719
raw_no_direction_filter,414,13.8,8.700000000000001,32.95,24.25,2,4.055302619934082
raw_no_direction_filter,416,13.866666666666667,9.05,33.0,23.95,2,4.22391414642334
raw_no_direction_filter,418,13.933333333333334,9.35,32.95,23.6,2,4.128034591674805
raw_no_direction_filter,419,13.966666666666667,9.450000000000001,33.0,23.549999999999997,2,4.0867767333984375
raw_no_direction_filter,421,14.033333333333333,9.700000000000001,33.050000000000004,23.35,2,4.154598236083984
raw_no_direction_filter,535,17.833333333333332,9.700000000000001,31.85,22.15,2,5.462917804718018
raw_no_direction_filter,536,17.866666666666667,9.9,32.0,22.1,2,5.5384087562561035
raw_no_direction_filter,537,17.9,10.0,32.15,22.15,2,5.572049140930176
raw_no_direction_filter,538,17.933333333333334,10.200000000000001,32.25,22.049999999999997,2,5.502377986907959
raw_no_direction_filter,539,17.966666666666665,10.350000000000001,32.4,22.049999999999997,2,5.4731974601745605
raw_no_direction_filter,540,18.0,10.55,32.550000000000004,22.000000000000004,2,5.480399131774902
raw_no_direction_filter,541,18.033333333333335,10.700000000000001,32.75,22.049999999999997,2,5.443402290344238
raw_no_direction_filter,542,18.066666666666666,10.850000000000001,32.9,22.049999999999997,2,5.5443501472473145
raw_no_direction_filter,543,18.1,11.0,33.050000000000004,22.050000000000004,2,5.497293472290039
raw_no_direction_filter,544,18.133333333333333,11.05,33.2,22.150000000000002,2,5.601754188537598
raw_no_direction_filter,545,18.166666666666668,11.15,33.35,22.200000000000003,2,5.473254680633545
raw_no_direction_filter,546,18.2,11.3,33.5,22.2,2,5.573407173156738
raw_no_direction_filter,547,18.233333333333334,11.450000000000001,33.6,22.15,2,5.6572465896606445
raw_no_direction_filter,548,18.266666666666666,11.65,33.7,22.050000000000004,2,5.670461177825928
raw_no_direction_filter,549,18.3,12.0,33.800000000000004,21.800000000000004,2,5.6215620040893555
raw_no_direction_filter,550,18.333333333333332,12.100000000000001,34.050000000000004,21.950000000000003,2,5.572336673736572
raw_no_direction_filter,551,18.366666666666667,12.200000000000001,34.300000000000004,22.1,2,5.5516767501831055
raw_no_direction_filter,552,18.4,12.65,34.5,21.85,2,5.444960117340088
raw_no_direction_filter,553,18.433333333333334,12.9,35.25,22.35,2,5.460450649261475
raw_no_direction_filter,554,18.466666666666665,13.100000000000001,35.550000000000004,22.450000000000003,2,5.6063151359558105
raw_no_direction_filter,555,18.5,13.25,35.85,22.6,2,5.812596321105957
raw_no_direction_filter,556,18.533333333333335,13.450000000000001,36.050000000000004,22.6,2,5.730101585388184
raw_no_direction_filter,557,18.566666666666666,13.8,36.35,22.55,2,5.7678141593933105
raw_no_direction_filter,558,18.6,14.200000000000001,36.5,22.299999999999997,2,5.801860809326172
raw_no_direction_filter,559,18.633333333333333,14.4,36.65,22.25,2,5.795190811157227
raw_no_direction_filter,560,18.666666666666668,14.55,36.85,22.3,2,5.678442001342773
raw_no_direction_filter,561,18.7,14.600000000000001,37.0,22.4,2,5.658109664916992
raw_no_direction_filter,562,18.733333333333334,14.700000000000001,37.15,22.449999999999996,2,5.693135738372803
raw_no_direction_filter,563,18.766666666666666,14.850000000000001,37.35,22.5,2,5.780970096588135
raw_no_direction_filter,564,18.8,15.05,37.5,22.45,2,5.761840343475342
raw_no_direction_filter,565,18.833333333333332,15.200000000000001,37.6,22.4,2,5.752284526824951
raw_no_direction_filter,566,18.866666666666667,15.350000000000001,37.75,22.4,2,5.734643936157227
raw_no_direction_filter,567,18.9,15.450000000000001,37.9,22.449999999999996,2,5.580932140350342
raw_no_direction_filter,568,18.933333333333334,15.65,38.050000000000004,22.400000000000006,2,5.4829888343811035
raw_no_direction_filter,569,18.966666666666665,15.850000000000001,38.25,22.4,2,5.56896448135376
raw_no_direction_filter,570,19.0,16.05,38.35,22.3,2,5.705246925354004
raw_no_direction_filter,571,19.033333333333335,16.25,38.550000000000004,22.300000000000004,2,5.695621490478516
raw_no_direction_filter,572,19.066666666666666,16.400000000000002,38.7,22.3,2,5.578009128570557
raw_no_direction_filter,573,19.1,16.55,38.900000000000006,22.350000000000005,2,5.561176776885986
raw_no_direction_filter,574,19.133333333333333,16.7,39.150000000000006,22.450000000000006,2,5.643494129180908
raw_no_direction_filter,575,19.166666666666668,16.900000000000002,39.35,22.45,2,5.775737285614014
raw_no_direction_filter,576,19.2,17.05,39.6,22.55,2,5.796933650970459
raw_no_direction_filter,577,19.233333333333334,17.25,39.800000000000004,22.550000000000004,2,5.794738292694092
raw_no_direction_filter,578,19.266666666666666,17.45,40.1,22.650000000000002,2,5.751319885253906
raw_no_direction_filter,579,19.3,17.6,40.25,22.65,2,5.696185111999512
raw_no_direction_filter,580,19.333333333333332,17.8,40.35,22.55,2,5.632648468017578
raw_no_direction_filter,581,19.366666666666667,17.95,40.550000000000004,22.600000000000005,2,5.6017255783081055
raw_no_direction_filter,582,19.4,18.2,40.7,22.500000000000004,2,5.561424255371094
raw_no_direction_filter,583,19.433333333333334,18.55,40.800000000000004,22.250000000000004,2,5.58338737487793
raw_no_direction_filter,584,19.466666666666665,18.75,40.95,22.200000000000003,2,5.66046667098999
raw_no_direction_filter,585,19.5,18.95,41.1,22.150000000000002,2,5.6971025466918945
raw_no_direction_filter,586,19.533333333333335,19.150000000000002,41.35,22.2,2,5.710765838623047
raw_no_direction_filter,587,19.566666666666666,19.35,41.650000000000006,22.300000000000004,2,5.725317001342773
raw_no_direction_filter,588,19.6,19.55,41.900000000000006,22.350000000000005,2,5.771020889282227
raw_no_direction_filter,589,19.633333333333333,19.700000000000003,42.1,22.4,2,5.775163173675537
raw_no_direction_filter,590,19.666666666666668,19.85,42.25,22.4,2,5.705962181091309
raw_no_direction_filter,591,19.7,20.05,42.400000000000006,22.350000000000005,2,5.653875350952148
raw_no_direction_filter,592,19.733333333333334,20.3,42.550000000000004,22.250000000000004,2,5.654786109924316
raw_no_direction_filter,593,19.766666666666666,20.5,43.1,22.6,2,5.624353408813477
raw_no_direction_filter,651,21.7,7.1000000000000005,32.2,25.1,2,5.988299369812012
raw_no_direction_filter,652,21.733333333333334,7.75,32.35,24.6,2,5.996855735778809
raw_no_direction_filter,653,21.766666666666666,8.85,32.45,23.6,2,5.984165668487549
raw_no_direction_filter,654,21.8,9.200000000000001,32.550000000000004,23.35,2,5.9991679191589355
raw_no_direction_filter,655,21.833333333333332,9.3,32.65,23.349999999999998,2,5.960707664489746
raw_no_direction_filter,656,21.866666666666667,9.35,32.75,23.4,2,5.898553848266602
raw_no_direction_filter,657,21.9,9.600000000000001,32.85,23.25,2,5.873741149902344
raw_no_direction_filter,658,21.933333333333334,10.05,32.95,22.900000000000002,2,5.8922247886657715
raw_no_direction_filter,659,21.966666666666665,10.25,33.050000000000004,22.800000000000004,2,5.82821798324585
raw_no_direction_filter,660,22.0,10.25,33.2,22.950000000000003,2,5.702010154724121
raw_no_direction_filter,661,22.033333333333335,10.3,33.35,23.05,2,5.655300140380859
raw_no_direction_filter,662,22.066666666666666,10.5,33.5,23.0,2,5.666075706481934
raw_no_direction_filter,663,22.1,10.75,33.6,22.85,2,5.662674903869629
raw_no_direction_filter,664,22.133333333333333,10.8,33.65,22.849999999999998,2,5.545561790466309
raw_no_direction_filter,665,22.166666666666668,11.950000000000001,33.800000000000004,21.85,2,5.410501480102539
raw_no_direction_filter,666,22.2,12.100000000000001,33.9,21.799999999999997,2,5.40293550491333
raw_no_direction_filter,667,22.233333333333334,12.200000000000001,33.95,21.75,2,5.326426029205322
raw_no_direction_filter,668,22.266666666666666,12.4,34.1,21.700000000000003,2,5.256687164306641
raw_no_direction_filter,669,22.3,12.600000000000001,34.2,21.6,2,5.182469844818115
raw_no_direction_filter,670,22.333333333333332,12.8,34.35,21.55,2,5.097935199737549
raw_no_direction_filter,671,22.366666666666667,12.950000000000001,34.7,21.75,2,5.1428046226501465
raw_no_direction_filter,672,22.4,13.100000000000001,35.15,22.049999999999997,2,5.2285356521606445
raw_no_direction_filter,673,22.433333333333334,13.25,35.45,22.200000000000003,2,5.265513896942139
raw_no_direction_filter,674,22.466666666666665,13.450000000000001,35.7,22.25,2,5.236287593841553
raw_no_direction_filter,675,22.5,13.700000000000001,36.1,22.4,2,5.137609958648682
raw_no_direction_filter,676,22.533333333333335,13.9,36.35,22.450000000000003,2,5.079074859619141
raw_no_direction_filter,677,22.566666666666666,14.100000000000001,36.4,22.299999999999997,2,5.090006351470947
raw_no_direction_filter,678,22.6,14.200000000000001,36.6,22.4,2,5.0905351638793945
raw_no_direction_filter,679,22.633333333333333,14.4,36.7,22.300000000000004,2,5.078103065490723
raw_no_direction_filter,680,22.666666666666668,14.600000000000001,37.7,23.1,2,5.0846147537231445
raw_no_direction_filter,681,22.7,14.8,37.85,23.05,2,5.055446624755859
raw_no_direction_filter,682,22.733333333333334,14.9,37.800000000000004,22.900000000000006,2,5.061838626861572
raw_no_direction_filter,683,22.766666666666666,15.05,38.300000000000004,23.250000000000004,2,5.071327209472656
raw_no_direction_filter,684,22.8,15.25,38.5,23.25,2,5.1002516746521
raw_no_direction_filter,685,22.833333333333332,15.450000000000001,38.7,23.25,2,5.155672073364258
raw_no_direction_filter,686,22.866666666666667,15.600000000000001,39.1,23.5,2,5.1748480796813965
raw_no_direction_filter,687,22.9,15.75,39.400000000000006,23.650000000000006,2,5.14757776260376
raw_no_direction_filter,688,22.933333333333334,15.950000000000001,39.6,23.65,2,5.19359827041626
raw_no_direction_filter,689,22.966666666666665,16.1,39.75,23.65,2,5.319126605987549
raw_no_direction_filter,690,23.0,16.3,39.800000000000004,23.500000000000004,2,5.390219211578369
raw_no_direction_filter,691,23.033333333333335,16.45,39.900000000000006,23.450000000000006,2,5.403229713439941
raw_no_direction_filter,763,25.433333333333334,5.300000000000001,31.75,26.45,2,6.044669151306152
raw_no_direction_filter,764,25.466666666666665,5.3500000000000005,32.1,26.75,2,6.207086086273193
raw_no_direction_filter,765,25.5,5.25,32.300000000000004,27.050000000000004,2,6.367222785949707
raw_no_direction_filter,766,25.533333333333335,5.050000000000001,32.35,27.3,2,6.5742411613464355
raw_no_direction_filter,767,25.566666666666666,5.2,32.45,27.250000000000004,2,6.65250825881958
raw_no_direction_filter,768,25.6,10.0,32.65,22.65,2,6.668448448181152
raw_no_direction_filter,769,25.633333333333333,10.100000000000001,32.800000000000004,22.700000000000003,2,6.713061809539795
raw_no_direction_filter,770,25.666666666666668,10.25,32.9,22.65,2,6.7405595779418945
raw_no_direction_filter,771,25.7,10.55,33.0,22.45,2,6.837961673736572
raw_no_direction_filter,772,25.733333333333334,10.75,33.1,22.35,2,7.045063018798828
raw_no_direction_filter,773,25.766666666666666,10.850000000000001,33.2,22.35,2,7.144339561462402
raw_no_direction_filter,774,25.8,11.100000000000001,33.300000000000004,22.200000000000003,2,7.163058757781982
raw_no_direction_filter,775,25.833333333333332,11.4,33.45,22.050000000000004,2,7.163699626922607
raw_no_direction_filter,776,25.866666666666667,11.55,33.5,21.95,2,7.174925804138184
raw_no_direction_filter,777,25.9,11.700000000000001,33.550000000000004,21.85,2,7.209436416625977
raw_no_direction_filter,778,25.933333333333334,11.9,33.65,21.75,2,7.201388359069824
raw_no_direction_filter,779,25.966666666666665,12.05,33.7,21.650000000000002,2,7.202158451080322
raw_no_direction_filter,780,26.0,12.200000000000001,33.75,21.549999999999997,2,7.209022045135498
raw_no_direction_filter,781,26.033333333333335,12.3,33.800000000000004,21.500000000000004,2,7.165564060211182
raw_no_direction_filter,782,26.066666666666666,12.4,33.85,21.450000000000003,2,7.080286979675293
raw_no_direction_filter,783,26.1,12.55,33.9,21.349999999999998,2,6.9616570472717285
raw_no_direction_filter,784,26.133333333333333,12.65,34.050000000000004,21.400000000000006,2,6.900148391723633
raw_no_direction_filter,785,26.166666666666668,12.8,34.15,21.349999999999998,2,6.855610370635986
raw_no_direction_filter,786,26.2,13.100000000000001,34.25,21.15,2,6.749046325683594
raw_no_direction_filter,787,26.233333333333334,13.5,34.35,20.85,2,6.562311172485352
raw_no_direction_filter,788,26.266666666666666,13.700000000000001,34.45,20.75,2,6.448475360870361
raw_no_direction_filter,789,26.3,14.05,34.550000000000004,20.500000000000004,2,6.370004177093506
raw_no_direction_filter,790,26.333333333333332,14.3,34.7,20.400000000000002,2,6.208178520202637
raw_no_direction_filter,791,26.366666666666667,14.450000000000001,35.2,20.75,2,6.04611873626709
raw_no_direction_filter,792,26.4,14.65,35.45,20.800000000000004,2,6.089909553527832
raw_no_direction_filter,793,26.433333333333334,14.8,35.65,20.849999999999998,2,6.018547534942627
raw_no_direction_filter,794,26.466666666666665,14.9,35.85,20.950000000000003,2,5.863361835479736
raw_no_direction_filter,795,26.5,15.05,36.050000000000004,21.000000000000004,2,5.67417049407959
raw_no_direction_filter,796,26.533333333333335,15.200000000000001,36.1,20.9,2,5.420967102050781
raw_no_direction_filter,797,26.566666666666666,15.4,36.2,20.800000000000004,2,5.309077262878418
raw_no_direction_filter,798,26.6,15.65,36.45,20.800000000000004,2,5.120150566101074
raw_no_direction_filter,799,26.633333333333333,16.1,36.7,20.6,2,4.87966251373291
raw_no_direction_filter,800,26.666666666666668,16.3,36.9,20.599999999999998,2,4.720625400543213
raw_no_direction_filter,801,26.7,16.45,37.1,20.650000000000002,2,4.636974811553955
raw_no_direction_filter,802,26.733333333333334,16.650000000000002,37.35,20.7,2,4.514866828918457
raw_no_direction_filter,880,29.333333333333332,9.950000000000001,33.7,23.75,2,7.578583717346191
raw_no_direction_filter,881,29.366666666666667,10.100000000000001,33.800000000000004,23.700000000000003,2,7.785926818847656
raw_no_direction_filter,882,29.4,10.3,33.9,23.599999999999998,2,7.985820770263672
raw_no_direction_filter,883,29.433333333333334,10.5,34.0,23.5,2,8.123644828796387
raw_no_direction_filter,884,29.466666666666665,10.65,34.050000000000004,23.400000000000006,2,8.421185493469238
raw_no_direction_filter,885,29.5,10.75,34.050000000000004,23.300000000000004,2,8.598485946655273
raw_no_direction_filter,886,29.533333333333335,10.950000000000001,34.15,23.199999999999996,2,8.570693969726562
raw_no_direction_filter,887,29.566666666666666,11.15,34.25,23.1,2,8.529961585998535
raw_no_direction_filter,888,29.6,11.25,34.35,23.1,2,8.516185760498047
raw_no_direction_filter,889,29.633333333333333,11.4,34.4,23.0,2,8.411259651184082
raw_no_direction_filter,890,29.666666666666668,11.55,34.45,22.900000000000002,2,8.34097957611084
raw_no_direction_filter,891,29.7,11.700000000000001,34.5,22.799999999999997,2,8.362446784973145
raw_no_direction_filter,892,29.733333333333334,11.9,34.6,22.700000000000003,2,8.379912376403809
raw_no_direction_filter,893,29.766666666666666,12.05,34.65,22.599999999999998,2,8.3828125
raw_no_direction_filter,894,29.8,12.200000000000001,34.75,22.549999999999997,2,8.377994537353516
raw_no_direction_filter,895,29.833333333333332,12.4,34.800000000000004,22.400000000000006,2,8.268531799316406
raw_no_direction_filter,896,29.866666666666667,12.55,34.800000000000004,22.250000000000004,2,8.0840425491333
raw_no_direction_filter,897,29.9,12.65,34.25,21.6,2,7.85313606262207
raw_no_direction_filter,898,29.933333333333334,12.75,33.95,21.200000000000003,2,7.775935173034668
raw_no_direction_filter,899,29.966666666666665,12.9,34.0,21.1,2,7.835176467895508
raw_no_direction_filter,900,30.0,13.05,35.75,22.7,2,7.835852146148682
raw_no_direction_filter,901,30.033333333333335,13.25,36.0,22.75,2,7.68717622756958
raw_no_direction_filter,902,30.066666666666666,13.4,33.9,20.5,2,7.437350273132324
raw_no_direction_filter,903,30.1,13.600000000000001,33.9,20.299999999999997,2,7.30363655090332
raw_no_direction_filter,904,30.133333333333333,13.950000000000001,36.800000000000004,22.85,2,7.233491897583008
raw_no_direction_filter,905,30.166666666666668,14.200000000000001,37.550000000000004,23.35,2,7.121971607208252
raw_no_direction_filter,906,30.2,14.350000000000001,37.95,23.6,2,6.977413654327393
raw_no_direction_filter,907,30.233333333333334,14.5,38.45,23.950000000000003,2,6.810231685638428
raw_no_direction_filter,908,30.266666666666666,14.700000000000001,38.6,23.9,2,6.611611843109131
raw_no_direction_filter,909,30.3,14.850000000000001,38.85,24.0,2,6.399703502655029
raw_no_direction_filter,910,30.333333333333332,15.05,39.1,24.05,2,6.154594898223877
raw_no_direction_filter,911,30.366666666666667,15.25,39.25,24.0,2,5.933095932006836
raw_no_direction_filter,912,30.4,15.4,39.300000000000004,23.900000000000006,2,5.838404178619385
raw_no_direction_filter,913,30.433333333333334,15.55,39.5,23.95,2,5.774481296539307
raw_no_direction_filter,987,32.9,18.3,32.5,14.2,2,5.894845485687256
raw_no_direction_filter,988,32.93333333333333,18.150000000000002,32.6,14.45,2,5.931017875671387
raw_no_direction_filter,997,33.233333333333334,9.9,33.800000000000004,23.900000000000006,2,7.566677093505859
raw_no_direction_filter,998,33.266666666666666,10.05,33.9,23.849999999999998,2,7.703479766845703
raw_no_direction_filter,999,33.3,10.100000000000001,34.050000000000004,23.950000000000003,2,7.8742265701293945
raw_no_direction_filter,1000,33.333333333333336,10.3,34.15,23.849999999999998,2,8.017337799072266
raw_no_direction_filter,1001,33.36666666666667,10.5,34.1,23.6,2,8.105084419250488
raw_no_direction_filter,1002,33.4,10.65,34.65,24.0,2,8.223857879638672
raw_no_direction_filter,1003,33.43333333333333,10.75,35.4,24.65,2,8.366878509521484
raw_no_direction_filter,1004,33.46666666666667,10.850000000000001,35.5,24.65,2,8.460755348205566
raw_no_direction_filter,1005,33.5,11.0,35.550000000000004,24.550000000000004,2,8.492416381835938
raw_no_direction_filter,1006,33.53333333333333,11.100000000000001,35.65,24.549999999999997,2,8.608304023742676
raw_no_direction_filter,1007,33.56666666666667,11.25,35.75,24.5,2,8.801980972290039
raw_no_direction_filter,1008,33.6,11.350000000000001,35.800000000000004,24.450000000000003,2,8.895204544067383
raw_no_direction_filter,1009,33.63333333333333,11.450000000000001,35.9,24.449999999999996,2,9.025146484375
raw_no_direction_filter,1010,33.666666666666664,11.5,36.050000000000004,24.550000000000004,2,9.069608688354492
raw_no_direction_filter,1011,33.7,11.55,36.15,24.599999999999998,2,9.09595775604248
raw_no_direction_filter,1012,33.733333333333334,11.600000000000001,36.35,24.75,2,8.99329948425293
raw_no_direction_filter,1013,33.766666666666666,11.75,36.550000000000004,24.800000000000004,2,8.838879585266113
raw_no_direction_filter,1014,33.8,11.850000000000001,36.65,24.799999999999997,2,8.823390007019043
raw_no_direction_filter,1015,33.833333333333336,11.950000000000001,36.5,24.549999999999997,2,8.710923194885254
raw_no_direction_filter,1016,33.86666666666667,12.100000000000001,36.45,24.35,2,8.614224433898926
raw_no_direction_filter,1017,33.9,12.100000000000001,36.6,24.5,2,8.474836349487305
raw_no_direction_filter,1018,33.93333333333333,12.05,36.75,24.7,2,8.276177406311035
raw_no_direction_filter,1019,33.96666666666667,12.15,37.15,25.0,2,8.047015190124512
raw_no_direction_filter,1020,34.0,12.200000000000001,37.9,25.699999999999996,2,7.998066425323486
raw_no_direction_filter,1021,34.03333333333333,12.4,38.1,25.700000000000003,2,7.862206935882568
raw_no_direction_filter,1022,34.06666666666667,12.700000000000001,38.35,25.65,2,7.620403289794922
raw_no_direction_filter,1023,34.1,12.8,38.6,25.8,2,7.412222385406494
raw_no_direction_filter,1024,34.13333333333333,13.15,38.800000000000004,25.650000000000006,2,7.151608467102051
raw_no_direction_filter,1025,34.166666666666664,13.850000000000001,39.050000000000004,25.200000000000003,2,6.848752975463867
