time_s,s1_cm,s2_cm,distance_cm,n_peaks,prom
20.9,3.7,26.950000000000003,23.250000000000004,2,1.9554657624817655
20.933333333333334,3.85,27.150000000000002,23.3,2,1.952176818861313
20.966666666666665,4.0,27.35,23.35,2,1.9495259857778813
21.0,4.2,27.55,23.35,2,1.9476226655891753
21.033333333333335,4.3500000000000005,27.8,23.45,2,1.946578772306987
21.066666666666666,4.5,28.0,23.5,2,1.9465045664110014
21.1,4.7,28.200000000000003,23.500000000000004,2,1.9475045139803882
21.133333333333333,4.8500000000000005,28.400000000000002,23.55,2,1.949673331697082
21.166666666666668,5.0,28.6,23.6,2,1.953092360951741
21.2,5.2,28.8,23.6,2,1.9578263908193116
21.233333333333334,5.3500000000000005,28.950000000000003,23.6,2,1.9639210223621113
21.266666666666666,5.5,29.150000000000002,23.650000000000002,2,1.9714006370766837
21.3,5.7,29.35,23.650000000000002,2,1.980267002040857
21.333333333333332,5.8500000000000005,29.55,23.7,2,1.9904985152993715
21.366666666666667,6.050000000000001,29.75,23.7,2,2.002050069138033
21.4,6.2,29.950000000000003,23.750000000000004,2,2.014853487874552
21.433333333333334,6.4,30.150000000000002,23.75,2,2.0288184820032225
21.466666666666665,6.550000000000001,30.35,23.8,2,2.0438340527358587
21.5,6.75,30.55,23.8,2,2.0597702801706914
21.533333333333335,6.9,30.75,23.85,2,2.0764804336215317
21.566666666666666,7.1000000000000005,30.950000000000003,23.85,2,2.093803352366149
21.6,7.300000000000001,31.150000000000002,23.85,2,2.111566056915949
21.633333333333333,7.45,31.35,23.900000000000002,2,2.129586562243331
21.666666666666668,7.65,31.55,23.9,2,2.147676872669606
21.7,7.8500000000000005,31.75,23.9,2,2.1656461412167096
21.733333333333334,8.05,31.950000000000003,23.900000000000002,2,2.1833039728603354
21.766666666666666,8.200000000000001,32.2,24.0,2,2.2004638410146518
21.8,8.4,32.4,24.0,2,2.216946570551831
21.833333333333332,8.6,32.6,24.0,2,2.2325838205462896
21.866666666666667,8.8,32.800000000000004,24.000000000000004,2,2.2472214783449567
21.9,9.0,33.0,24.0,2,2.26072285655132
21.933333333333334,9.15,33.2,24.050000000000004,2,2.272971569170795
21.966666666666665,9.35,33.4,24.049999999999997,2,2.28387395525936
22.0,9.55,33.65,24.099999999999998,2,2.2933609200408704
22.033333333333335,9.75,33.85,24.1,2,2.3013890758027364
22.066666666666666,9.950000000000001,34.050000000000004,24.1,2,2.307941088108165
22.1,10.15,34.25,24.1,2,2.313025166098415
22.133333333333333,10.3,34.45,24.150000000000002,2,2.316673677066838
22.166666666666668,10.5,34.65,24.15,2,2.3189409124408233
22.2,10.700000000000001,34.85,24.15,2,2.319900081602398
22.233333333333334,10.9,35.050000000000004,24.150000000000006,2,2.3196396580740477
22.266666666666666,11.100000000000001,35.25,24.15,2,2.318259245880416
22.3,11.3,35.45,24.150000000000002,2,2.315865168941939
22.333333333333332,11.5,35.65,24.15,2,2.312566010175466
22.366666666666667,11.65,35.85,24.200000000000003,2,2.308468337256698
22.4,11.850000000000001,36.050000000000004,24.200000000000003,2,2.303672847308813
22.433333333333334,12.05,36.2,24.150000000000002,2,2.29827114273214
22.466666666666665,12.25,36.4,24.15,2,2.2923433157268462
22.5,12.450000000000001,36.6,24.15,2,2.285956471668327
22.533333333333335,12.65,36.800000000000004,24.150000000000006,2,2.2791642642953427
22.566666666666666,12.850000000000001,36.95,24.1,2,2.272007452418629
22.6,13.0,37.15,24.15,2,2.2645154228455597
22.633333333333333,13.200000000000001,37.35,24.15,2,2.256708561923354
22.666666666666668,13.4,37.5,24.1,2,2.2486013028310063
22.7,13.600000000000001,37.7,24.1,2,2.2402056312916714
22.733333333333334,13.8,37.9,24.099999999999998,2,2.23153480175698
22.766666666666666,14.0,38.050000000000004,24.050000000000004,2,2.222607001415556
22.8,14.200000000000001,38.25,24.049999999999997,2,2.213448701657305
22.833333333333332,14.4,38.400000000000006,24.000000000000007,2,2.2040974558990127
22.866666666666667,14.600000000000001,38.6,24.0,2,2.1946039379480795
22.9,14.8,38.800000000000004,24.000000000000004,2,2.1850330643834397
22.933333333333334,15.0,38.95,23.950000000000003,2,2.1754641048811356
22.966666666666665,15.200000000000001,39.150000000000006,23.950000000000003,2,2.1659897522635045
23.0,15.4,39.35,23.950000000000003,2,2.15671419479962
23.033333333333335,15.600000000000001,39.5,23.9,2,2.1477503018297655
23.066666666666666,15.8,39.7,23.900000000000002,2,2.1392160947149947
23.1,16.0,39.900000000000006,23.900000000000006,2,2.1312307231218237
23.133333333333333,16.2,40.050000000000004,23.850000000000005,2,2.1239101971112118
23.166666666666668,16.400000000000002,40.25,23.849999999999998,2,2.1173631350972237
23.2,16.6,40.45,23.85,2,2.111686775108323
23.233333333333334,16.8,40.6,23.8,2,2.106963462972467
23.266666666666666,17.0,40.800000000000004,23.800000000000004,2,2.1032577796797054
23.3,17.2,41.0,23.8,2,2.1006144071873982
23.333333333333332,17.400000000000002,41.150000000000006,23.750000000000004,2,2.099056764859076
23.366666666666667,17.6,41.35,23.75,2,2.0985863856351106
23.4,17.8,41.5,23.7,2,2.099182949284173
23.433333333333334,18.0,41.7,23.700000000000003,2,2.1008048551902525
23.466666666666665,18.2,41.900000000000006,23.700000000000006,2,2.1033902019392117
23.5,18.400000000000002,42.050000000000004,23.650000000000002,2,2.1068580453548207
23.533333333333335,18.6,42.25,23.65,2,2.1111098277238707
23.566666666666666,18.8,42.45,23.650000000000002,2,2.1160309038051355
23.6,19.0,42.6,23.6,2,2.1214921277875938
23.633333333333333,19.200000000000003,42.800000000000004,23.6,2,2.1273515034981405
23.666666666666668,19.400000000000002,43.0,23.599999999999998,2,2.1334559324803273
