method,frame,time_s,lambda_cm,amp_std_px
reflected phase-gradient,354,11.8,27.99688249177507,0.4115619084129052
reflected phase-gradient,355,11.833333333333334,28.028675339503692,0.4136812388843862
reflected phase-gradient,356,11.866666666666667,28.090634814548693,0.4175148694888796
reflected phase-gradient,357,11.9,28.187018831850605,0.42274131915862917
reflected phase-gradient,358,11.933333333333334,28.315667707972786,0.42900624798105186
reflected phase-gradient,359,11.966666666666667,28.477499272698637,0.43594593266926673
reflected phase-gradient,360,12.0,28.67053459643478,0.4432079593705399
reflected phase-gradient,361,12.033333333333333,28.89184117358854,0.45046777501278457
reflected phase-gradient,362,12.066666666666666,29.13820466215708,0.4574406652392233
reflected phase-gradient,363,12.1,29.403684246504767,0.4638893635062936
reflected phase-gradient,364,12.133333333333333,29.684321154848025,0.4696278433889381
reflected phase-gradient,365,12.166666666666666,29.97875450431173,0.47452198608521595
reflected phase-gradient,366,12.2,30.28548923224341,0.4784878358400427
reflected phase-gradient,367,12.233333333333333,30.577500940321514,0.4814881189812269
reflected phase-gradient,368,12.266666666666667,30.863779792179706,0.4835276383548701
reflected phase-gradient,369,12.3,31.13021810708667,0.4846480739961699
reflected phase-gradient,370,12.333333333333334,31.362822334410346,0.4849226232671674
reflected phase-gradient,371,12.366666666666667,31.57949076923458,0.48445079913596606
reflected phase-gradient,372,12.4,31.733203918017526,0.4833535776226995
reflected phase-gradient,373,12.433333333333334,31.84750463881613,0.48176895416838206
reflected phase-gradient,374,12.466666666666667,31.9127010710542,0.4798478478488249
reflected phase-gradient,375,12.5,31.92150362853207,0.47775019801590635
reflected phase-gradient,376,12.533333333333333,31.895447955674314,0.47564104488852316
reflected phase-gradient,377,12.566666666666666,31.82527192019808,0.47368638408811437
reflected phase-gradient,378,12.6,31.724115245507555,0.4720486381241347
reflected phase-gradient,379,12.633333333333333,31.5826846176014,0.470881689345279
reflected phase-gradient,380,12.666666666666666,31.404288013766916,0.4703255532709066
reflected phase-gradient,381,12.7,31.199987572928734,0.4705009145219953
reflected phase-gradient,382,12.733333333333333,30.969243760240268,0.471503870892769
reflected phase-gradient,383,12.766666666666667,30.699233683999836,0.47340130651429085
reflected phase-gradient,384,12.8,30.388833087252813,0.476227322957026
reflected phase-gradient,385,12.833333333333334,30.048632604174323,0.4799810927790675
reflected phase-gradient,386,12.866666666666667,29.676351920979357,0.4846263762953482
reflected phase-gradient,387,12.9,29.288223925736023,0.49009278633103376
reflected phase-gradient,388,12.933333333333334,28.896016528891888,0.4962787300860679
reflected phase-gradient,389,12.966666666666667,28.511451786235256,0.5030558295802539
reflected phase-gradient,390,13.0,28.16315788875322,0.5102745372446182
reflected phase-gradient,391,13.033333333333333,27.89199856780614,0.5177706212017438
reflected phase-gradient,392,13.066666666666666,27.65743114265742,0.5253721851025311
reflected phase-gradient,393,13.1,27.452048980545044,0.5329068957795425
reflected phase-gradient,394,13.133333333333333,27.293166132835193,0.5402091066753252
reflected phase-gradient,395,13.166666666666666,27.15964354177363,0.5471265800794981
reflected phase-gradient,396,13.2,27.067419682567202,0.5535265266031215
reflected phase-gradient,397,13.233333333333333,16.630574016894506,0.5593006997046088
reflected phase-gradient,398,13.266666666666667,16.38467541604903,0.5643693110710359
reflected phase-gradient,399,13.3,16.136612996311012,0.5686835725550753
reflected phase-gradient,400,13.333333333333334,15.941114416818964,0.5722267230058217
reflected phase-gradient,401,13.366666666666667,15.781186224684129,0.5750134620294218
reflected phase-gradient,402,13.4,15.64639248081208,0.5770877840364489
reflected phase-gradient,403,13.433333333333334,15.54441254397273,0.5785192808471091
reflected phase-gradient,404,13.466666666666667,15.454908577152302,0.5793980561417387
reflected phase-gradient,405,13.5,15.394439932344264,0.5798284679345842
reflected phase-gradient,406,13.533333333333333,15.34384718954619,0.5799219850592506
reflected phase-gradient,407,13.566666666666666,15.301184059900015,0.5797895098611563
reflected phase-gradient,408,13.6,15.270168765723108,0.5795335802445534
reflected phase-gradient,409,13.633333333333333,15.243355672276985,0.5792409153782787
reflected phase-gradient,410,13.666666666666666,15.22405712306766,0.5789758021904281
reflected phase-gradient,411,13.7,15.212433778811125,0.5787748222407932
reflected phase-gradient,412,13.733333333333333,15.199469979732946,0.5786433777338822
reflected phase-gradient,413,13.766666666666667,15.19388962068235,0.5785543818945234
reflected phase-gradient,414,13.8,27.879918137526282,0.5784493313891906
reflected phase-gradient,415,13.833333333333334,27.90700099247135,0.5782417867097878
reflected phase-gradient,416,13.866666666666667,27.954696165010265,0.5778230708053375
reflected phase-gradient,417,13.9,28.02403231870169,0.5770697836799342
reflected phase-gradient,418,13.933333333333334,28.115474063556608,0.5758525485597639
reflected phase-gradient,419,13.966666666666667,28.23826945392004,0.574045275644186
reflected phase-gradient,420,14.0,28.398208512213074,0.5715341658055101
reflected phase-gradient,421,14.033333333333333,28.603179439141073,0.5682256834233756
reflected phase-gradient,422,14.066666666666666,28.829441107472988,0.564052802672549
reflected phase-gradient,423,14.1,29.097303972805083,0.5589789691276796
reflected phase-gradient,424,14.133333333333333,29.406022524645273,0.5529994109819568
reflected phase-gradient,425,14.166666666666666,29.716718504213286,0.5461396726380542
reflected phase-gradient,426,14.2,30.056570113552038,0.5384515160168581
reflected phase-gradient,427,14.233333333333333,30.406957612754756,0.5300066236517804
reflected phase-gradient,428,14.266666666666667,30.754540478694818,0.5208888154062605
reflected phase-gradient,429,14.3,31.09417943738192,0.5111857202891217
reflected phase-gradient,430,14.333333333333334,31.43467972374393,0.5009809822320236
reflected phase-gradient,431,14.366666666666667,31.76089265412795,0.4903480814306852
reflected phase-gradient,432,14.4,32.08529381866462,0.47934669352771936
reflected phase-gradient,433,14.433333333333334,32.38707881122849,0.46802218907283216
reflected phase-gradient,434,14.466666666666667,32.698080443960194,0.45640843404958165
reflected phase-gradient,435,14.5,32.98552143799989,0.4445335612311136
reflected phase-gradient,436,14.533333333333333,16.539521240027838,0.4324279311874495
reflected phase-gradient,437,14.566666666666666,16.530547767010077,0.4201331726497681
reflected phase-gradient,438,14.6,16.52818424072236,0.40771103569378164
reflected phase-gradient,439,14.633333333333333,16.487185848115836,0.3952508165967363
reflected phase-gradient,440,14.666666666666666,10.647349458296699,0.3828742904628021
reflected phase-gradient,441,14.7,10.643877541106034,0.3707373645115767
reflected phase-gradient,442,14.733333333333333,16.04230503104423,0.35902798743885833
reflected phase-gradient,443,14.766666666666667,16.010272564165646,0.3479601812014143
reflected phase-gradient,444,14.8,15.968144969971757,0.33776438981866463
reflected phase-gradient,445,14.833333333333334,15.912628617611627,0.328674677500317
reflected phase-gradient,446,14.866666666666667,15.842451704472062,0.32091367301736173
reflected phase-gradient,447,14.9,15.76014665695544,0.31467653936015166
reflected phase-gradient,448,14.933333333333334,15.668445543015892,0.31011557786615385
reflected phase-gradient,449,14.966666666666667,15.562532753458688,0.30732721861853196
reflected phase-gradient,450,15.0,31.375393220534345,0.3063429550035932
reflected phase-gradient,451,15.033333333333333,30.830037663205896,0.30712519359693713
reflected phase-gradient,452,15.066666666666666,30.297276519728047,0.30956813796852634
reflected phase-gradient,453,15.1,29.781880365284895,0.3135029958773506
reflected phase-gradient,454,15.133333333333333,29.2816545695391,0.31870629286394675
reflected phase-gradient,455,15.166666666666666,28.826280088661733,0.32491002251356405
reflected phase-gradient,456,15.2,28.408175768514855,0.3318126667992603
reflected phase-gradient,457,15.233333333333333,28.050685811353308,0.33909054535746525
reflected phase-gradient,458,15.266666666666667,27.73460694263242,0.346409284469897
reflected phase-gradient,459,15.3,27.46874658084106,0.3534353343951451
reflected phase-gradient,460,15.333333333333334,27.254855881983882,0.35984742503812633
reflected phase-gradient,461,15.366666666666667,27.080126626080876,0.36534771566659857
reflected phase-gradient,462,15.4,26.946774260236705,0.36967225081681215
reflected phase-gradient,463,15.433333333333334,26.861417559084366,0.37260024106431494
reflected phase-gradient,464,15.466666666666667,26.816725576662964,0.3739616701553418
reflected phase-gradient,465,15.5,26.808399183653783,0.37364279008988216
reflected phase-gradient,466,15.533333333333333,26.839329279211118,0.37158919010100344
reflected phase-gradient,467,15.566666666666666,26.9052716491988,0.36780629562657285
reflected phase-gradient,468,15.6,14.551728413148151,0.3623573499812557
reflected phase-gradient,469,15.633333333333333,14.579853467003735,0.35535913560200316
reflected phase-gradient,470,15.666666666666666,14.611124550704934,0.3469758843036884
reflected phase-gradient,471,15.7,14.648031414686686,0.33741198596720584
reflected phase-gradient,472,15.733333333333333,14.69031755628657,0.3269042080986667
reflected phase-gradient,473,15.766666666666667,14.741925326295856,0.3157141561445663
reflected phase-gradient,474,15.8,14.789521440259447,0.3041216045511314
reflected phase-gradient,475,15.833333333333334,14.849153994634698,0.2924190807539423
reflected phase-gradient,476,15.866666666666667,28.7069847333884,0.2809076693512412
reflected phase-gradient,477,15.9,28.96344269173322,0.26989343328666987
reflected phase-gradient,478,15.933333333333334,29.20000862860118,0.2596831983368222
reflected phase-gradient,479,15.966666666666667,29.425897642779653,0.25057790034072813
reflected phase-gradient,480,16.0,29.635693734406487,0.2428615763960343
reflected phase-gradient,481,16.033333333333335,29.81668319770989,0.2367848107340531
reflected phase-gradient,482,16.066666666666666,29.981378037791227,0.23254330660158212
reflected phase-gradient,483,16.1,30.135832330575706,0.230254967593779
reflected phase-gradient,484,16.133333333333333,30.255471753221745,0.22994126581418128
reflected phase-gradient,485,16.166666666666668,30.27705043212291,0.23151906436096303
reflected phase-gradient,486,16.2,30.2950260723425,0.23480652281674663
reflected phase-gradient,487,16.233333333333334,30.337616573917025,0.23954223687083534
reflected phase-gradient,488,16.266666666666666,30.411247590063518,0.2454127890442757
reflected phase-gradient,489,16.3,30.516197340105823,0.2520823834451358
reflected phase-gradient,490,16.333333333333332,30.66449400471353,0.259219310271246
reflected phase-gradient,491,16.366666666666667,30.829975460890065,0.2665163103623735
reflected phase-gradient,492,16.4,31.018367173385034,0.2737040805928206
reflected phase-gradient,493,16.433333333333334,31.22659641257683,0.2805585142997272
reflected phase-gradient,494,16.466666666666665,31.4321317563015,0.2869028375186665
reflected phase-gradient,495,16.5,31.615884179769886,0.2926058952921247
reflected phase-gradient,496,16.533333333333335,31.773083565152227,0.29757775199545977
reflected phase-gradient,497,16.566666666666666,31.93588111994984,0.30176365650840403
reflected phase-gradient,498,16.6,32.0745625543338,0.3051373364210035
reflected phase-gradient,499,16.633333333333333,32.14033000104464,0.3076945117501844
reflected phase-gradient,500,16.666666666666668,32.116431001863745,0.30944742277848397
reflected phase-gradient,501,16.7,32.01352842077436,0.31042101782106435
reflected phase-gradient,502,16.733333333333334,31.833128187698772,0.31065123157561914
reflected phase-gradient,503,16.766666666666666,31.53924213738206,0.3101855107649813
reflected phase-gradient,504,16.8,31.142972786826306,0.30908543565051405
reflected phase-gradient,505,16.833333333333332,30.832148532588093,0.30743097626931754
reflected phase-gradient,506,16.866666666666667,30.49770283203262,0.30532564102417586
reflected phase-gradient,507,16.9,30.137456397076132,0.3029015430608914
reflected phase-gradient,508,16.933333333333334,29.77848324023308,0.30032323845697595
reflected phase-gradient,509,16.966666666666665,29.45198267989083,0.29778909337257337
reflected phase-gradient,510,17.0,29.138123007992437,0.2955289492419231
reflected phase-gradient,511,17.033333333333335,28.881301554235037,0.2937970474935667
reflected phase-gradient,512,17.066666666666666,28.670674198353396,0.29285965369898503
reflected phase-gradient,513,17.1,28.545889851878158,0.29297767586819196
reflected phase-gradient,514,17.133333333333333,28.47218066923632,0.2943857735433894
reflected phase-gradient,515,17.166666666666668,15.172372030181169,0.2972707376618137
reflected phase-gradient,516,17.2,15.195246182078796,0.3017527721614066
reflected phase-gradient,517,17.233333333333334,15.218396487357003,0.30787317714545764
reflected phase-gradient,518,17.266666666666666,15.24114920518366,0.31559061875562416
reflected phase-gradient,519,17.3,15.261589945038795,0.3247860821399316
reflected phase-gradient,520,17.333333333333332,15.280544263653441,0.33527459876220145
reflected phase-gradient,521,17.366666666666667,15.294957831047274,0.3468207012362835
reflected phase-gradient,522,17.4,15.304334315390692,0.35915454721574247
reflected phase-gradient,523,17.433333333333334,15.31073209134779,0.37198647311964406
reflected phase-gradient,524,17.466666666666665,15.312636280728725,0.3850188525310886
reflected phase-gradient,525,17.5,15.31064980088354,0.3979551018740817
reflected phase-gradient,526,17.533333333333335,15.303725069745699,0.4105062942983772
reflected phase-gradient,527,17.566666666666666,15.295019533178614,0.42239610888579965
reflected phase-gradient,528,17.6,15.285673642291256,0.4333648513480324
reflected phase-gradient,529,17.633333333333333,15.275417377520858,0.44317314461742074
reflected phase-gradient,530,17.666666666666668,15.2658905525645,0.4516056897397822
reflected phase-gradient,531,17.7,15.260640157603826,0.4584752945333999
reflected phase-gradient,532,17.733333333333334,15.257516328917086,0.46362718955181004
reflected phase-gradient,533,17.766666666666666,15.260190961509716,0.46694351114983346
reflected phase-gradient,534,17.8,15.26772411818038,0.4683477329079596
reflected phase-gradient,535,17.833333333333332,15.281216602194174,0.4678087663416502
reflected phase-gradient,536,17.866666666666667,15.300504054352826,0.4653444231595538
reflected phase-gradient,537,17.9,15.32575865933836,0.4610239256510754
reflected phase-gradient,538,17.933333333333334,15.356349251011,0.45496915930502824
reflected phase-gradient,539,17.966666666666665,15.391302329705242,0.4473543727427121
reflected phase-gradient,540,18.0,15.42921110506344,0.4384040364144287
reflected phase-gradient,541,18.033333333333335,15.467724639469246,0.4283885695478109
reflected phase-gradient,542,18.066666666666666,15.505308886015502,0.41761763947459796
reflected phase-gradient,543,18.1,15.540504958428356,0.406430748101077
reflected phase-gradient,544,18.133333333333333,15.572462859116575,0.3951848866009194
reflected phase-gradient,545,18.166666666666668,15.599850602176746,0.38423922222117984
reflected phase-gradient,546,18.2,15.624381052843123,0.3739371491822243
reflected phase-gradient,547,18.233333333333334,15.645015358241588,0.36458662803290837
reflected phase-gradient,548,18.266666666666666,15.66069459180023,0.35644050113132286
reflected phase-gradient,549,18.3,15.698009187901311,0.34967920134527397
reflected phase-gradient,550,18.333333333333332,15.789279570208215,0.3443986191422047
reflected phase-gradient,551,18.366666666666667,15.931947125650474,0.3406055086076841
reflected phase-gradient,552,18.4,16.154969755266578,0.3382215819498845
reflected phase-gradient,553,18.433333333333334,17.718138577673,0.3370956676147174
reflected phase-gradient,554,18.466666666666665,23.846273406882517,0.3370216291037198
reflected phase-gradient,555,18.5,23.573496346117437,0.3377587924149995
reflected phase-gradient,556,18.533333333333335,23.238050668191686,0.3390516754361993
reflected phase-gradient,557,18.566666666666666,22.805324698763027,0.3406466546590321
reflected phase-gradient,558,18.6,22.285333087514253,0.3423043798885819
reflected phase-gradient,559,18.633333333333333,21.710869252664907,0.343807816770616
reflected phase-gradient,560,18.666666666666668,21.104183266883798,0.34496651802595774
reflected phase-gradient,561,18.7,20.5128914725708,0.34561806103664156
reflected phase-gradient,562,18.733333333333334,20.018947610574383,0.3456276280386457
reflected phase-gradient,563,18.766666666666666,19.644200649741837,0.34488656628094233
reflected phase-gradient,564,18.8,19.37978714606535,0.3433105523408272
reflected phase-gradient,565,18.833333333333332,19.175657939674004,0.3408377666504062
reflected phase-gradient,566,18.866666666666667,19.027915650097714,0.337427299661745
reflected phase-gradient,567,18.9,18.92891710835247,0.33305787669180764
reflected phase-gradient,568,18.933333333333334,18.856211552384824,0.3277269076080632
reflected phase-gradient,569,18.966666666666665,18.81806885426653,0.32144983552849915
reflected phase-gradient,570,19.0,18.804363041579226,0.3142597664144514
reflected phase-gradient,571,19.033333333333335,18.817951947134947,0.30620739689328
reflected phase-gradient,572,19.066666666666666,18.869183532286726,0.29736130721685183
reflected phase-gradient,573,19.1,18.958058111061206,0.2878087350204006
reflected phase-gradient,574,19.133333333333333,19.078274830103762,0.27765697698994835
reflected phase-gradient,575,19.166666666666668,19.239703925922953,0.2670355601397854
reflected phase-gradient,576,19.2,19.430244647830833,0.25609925647798504
reflected phase-gradient,577,19.233333333333334,19.65355643062868,0.24503184773823164
reflected phase-gradient,578,19.266666666666666,20.010716466795376,0.2340502281412909
reflected phase-gradient,579,19.3,20.20975797221681,0.2234078973380502
reflected phase-gradient,580,19.333333333333332,20.566545219558137,0.21339609406581342
reflected phase-gradient,581,19.366666666666667,20.986059320337944,0.20433981500758855
reflected phase-gradient,582,19.4,21.460442490616387,0.19658511527591963
reflected phase-gradient,583,19.433333333333334,21.97899572143928,0.19047428581528789
reflected phase-gradient,584,19.466666666666665,22.522080007180946,0.18630807779186145
reflected phase-gradient,585,19.5,23.06437511545867,0.18429983364877509
reflected phase-gradient,586,19.533333333333335,23.578788184288868,0.18453335939339802
reflected phase-gradient,587,19.566666666666666,24.041326718896197,0.18693953550516748
reflected phase-gradient,588,19.6,24.442529557557624,0.19130140518106328
reflected phase-gradient,589,19.633333333333333,24.78410378257764,0.19728569459200668
reflected phase-gradient,590,19.666666666666668,25.08093900912759,0.2044886322556854
reflected phase-gradient,591,19.7,25.357806585403,0.21248193542499083
reflected phase-gradient,592,19.733333333333334,23.594171997825025,0.22084979824228199
reflected phase-gradient,593,19.766666666666666,23.281754221741295,0.2292142429863523
reflected phase-gradient,594,19.8,23.263110193644685,0.23725043487786307
reflected phase-gradient,595,19.833333333333332,23.247822777580677,0.2446949523010333
reflected phase-gradient,596,19.866666666666667,23.02030605884119,0.25134967363622623
reflected phase-gradient,597,19.9,22.55870337741704,0.25708303995036547
reflected phase-gradient,598,19.933333333333334,22.14428900970598,0.261829597405639
reflected phase-gradient,599,19.966666666666665,22.42587814426806,0.2655881044768669
reflected phase-gradient,600,20.0,22.751838750985428,0.2684180978251249
reflected phase-gradient,601,20.033333333333335,23.05343888462775,0.2704345889347209
reflected phase-gradient,602,20.066666666666666,23.337292635993837,0.27180047063610385
reflected phase-gradient,603,20.1,23.581385529891353,0.2727162440612632
reflected phase-gradient,604,20.133333333333333,23.801093335869705,0.27340685999691167
reflected phase-gradient,605,20.166666666666668,23.9769843316721,0.27410584129116466
reflected phase-gradient,606,20.2,24.081902498780213,0.27503742107328405
reflected phase-gradient,607,20.233333333333334,24.109125618729127,0.27639811871733544
reflected phase-gradient,608,20.266666666666666,24.081013092374537,0.27833979081751226
reflected phase-gradient,609,20.3,23.97983057844401,0.2809564656187374
reflected phase-gradient,610,20.333333333333332,23.848929094001555,0.2842769642975752
reflected phase-gradient,611,20.366666666666667,25.516353363004427,0.28826439963459044
reflected phase-gradient,612,20.4,27.5144284590009,0.2928223696829622
reflected phase-gradient,613,20.433333333333334,16.79042285782019,0.2978064627697002
reflected phase-gradient,614,20.466666666666665,16.437197963700193,0.30303895098575634
reflected phase-gradient,615,20.5,16.20817799834021,0.3083244279410265
reflected phase-gradient,616,20.533333333333335,16.059005648603332,0.31346453327330204
reflected phase-gradient,617,20.566666666666666,16.003040176995537,0.31827054515745823
reflected phase-gradient,618,20.6,15.960873838635997,0.3225732643471539
reflected phase-gradient,619,20.633333333333333,15.946473502181913,0.3262301088815761
reflected phase-gradient,620,20.666666666666668,15.951979541610882,0.32912964426617164
reflected phase-gradient,621,20.7,15.969371363528273,0.3311939157517399
reflected phase-gradient,622,20.733333333333334,15.999254718420175,0.3323789794466294
reflected phase-gradient,623,20.766666666666666,16.045178708090415,0.3326739974242047
reflected phase-gradient,624,20.8,16.097856761924547,0.3320992051902564
reflected phase-gradient,625,20.833333333333332,16.154730527630125,0.33070299998498237
reflected phase-gradient,626,20.866666666666667,16.214899698613713,0.32855834682048435
reflected phase-gradient,627,20.9,16.251568786801943,0.32575866072653836
reflected phase-gradient,628,20.933333333333334,16.24888905967158,0.3224132997591783
reflected phase-gradient,629,20.966666666666665,16.321489229917308,0.31864279360728565
reflected phase-gradient,630,21.0,16.497907565875845,0.3145739357997581
reflected phase-gradient,631,21.033333333333335,16.73055467680771,0.310334881162134
reflected phase-gradient,632,21.066666666666666,10.800386306529184,0.3060504103074191
reflected phase-gradient,633,21.1,10.818601913010193,0.30183754354922987
reflected phase-gradient,634,21.133333333333333,10.830038056389395,0.2978016997056774
reflected phase-gradient,635,21.166666666666668,10.84182060174913,0.2940335918781572
reflected phase-gradient,636,21.2,10.854382974739984,0.2906070246859418
reflected phase-gradient,637,21.233333333333334,10.866221883919907,0.2875777019318759
reflected phase-gradient,638,21.266666666666666,10.876211257055639,0.28498307326504235
reflected phase-gradient,639,21.3,10.889608058759846,0.2828431537384958
reflected phase-gradient,640,21.333333333333332,10.904187062387866,0.28116215782396226
reflected phase-gradient,641,21.366666666666667,10.915335792613174,0.27993071769010747
reflected phase-gradient,642,21.4,17.946895497980943,0.2791284188538757
reflected phase-gradient,643,21.433333333333334,18.06887472242337,0.2787263909863764
reflected phase-gradient,644,21.466666666666665,18.20731963504736,0.2786897342600983
reflected phase-gradient,645,21.5,18.367346258565707,0.2789796306487299
reflected phase-gradient,646,21.533333333333335,18.536968525900072,0.27955506935106167
reflected phase-gradient,647,21.566666666666666,18.720850604564976,0.28037419056822127
reflected phase-gradient,648,21.6,18.91600105684252,0.28139531042777227
reflected phase-gradient,649,21.633333333333333,19.1161957786941,0.2825777254378573
reflected phase-gradient,650,21.666666666666668,19.308593781085452,0.28388240630214384
reflected phase-gradient,651,21.7,19.502439842867286,0.28527268126571775
reflected phase-gradient,652,21.733333333333334,19.686237465207256,0.28671498402596896
reflected phase-gradient,653,21.766666666666666,19.863764237622654,0.2881797072568814
reflected phase-gradient,654,21.8,20.039218875691788,0.28964216626407047
reflected phase-gradient,655,21.833333333333332,20.21017260039845,0.29108364330482195
