time_s,s1_cm,s2_cm,distance_cm,n_peaks,prom
26.6,14.600000000000001,38.0,23.4,2,2.2923734289868767
26.633333333333333,14.850000000000001,38.2,23.35,2,2.279552396653376
26.666666666666668,15.05,38.400000000000006,23.350000000000005,2,2.2670161899524777
26.7,15.25,38.650000000000006,23.400000000000006,2,2.2549716864121963
26.733333333333334,15.5,38.85,23.35,2,2.2436220941151492
26.766666666666666,15.75,39.050000000000004,23.300000000000004,2,2.2331631068820106
26.8,15.950000000000001,39.25,23.299999999999997,2,2.223779300961517
26.833333333333332,16.2,39.45,23.250000000000004,2,2.2156408884973477
26.866666666666667,16.400000000000002,39.650000000000006,23.250000000000004,2,2.2089009130605834
26.9,16.650000000000002,39.85,23.2,2,2.2036929360625113
26.933333333333334,16.85,40.050000000000004,23.200000000000003,2,2.2001292234574645
26.966666666666665,17.1,40.25,23.15,2,2.198299404007147
27.0,17.3,40.45,23.150000000000002,2,2.1982695378387085
27.033333333333335,17.55,40.650000000000006,23.100000000000005,2,2.2000815109762475
27.066666666666666,17.75,40.85,23.1,2,2.2037526608432403
27.1,17.95,41.050000000000004,23.100000000000005,2,2.2092755408620577
27.133333333333333,18.2,41.25,23.05,2,2.2166177489705468
27.166666666666668,18.400000000000002,41.400000000000006,23.000000000000004,2,2.2257217731993824
27.2,18.650000000000002,41.6,22.95,2,2.236504844012807
27.233333333333334,18.85,41.800000000000004,22.950000000000003,2,2.248858823478839
27.266666666666666,19.05,42.0,22.95,2,2.2626502005824354
27.3,19.3,42.150000000000006,22.850000000000005,2,2.2777202953060094
27.333333333333332,19.5,42.35,22.85,2,2.2938857973102325
27.366666666666667,19.700000000000003,42.550000000000004,22.85,2,2.3109397750966747
27.4,19.950000000000003,42.75,22.799999999999997,2,2.3286532867758796
27.433333333333334,20.150000000000002,42.900000000000006,22.750000000000004,2,2.3467777038888866
27.466666666666665,20.35,43.1,22.75,2,2.365047826504468
28.2,2.0,25.25,23.25,2,2.3982465413973726
28.233333333333334,2.2,25.5,23.3,2,2.3827036756216122
28.266666666666666,2.35,25.700000000000003,23.35,2,2.367293336029828
28.3,2.5500000000000003,25.950000000000003,23.400000000000002,2,2.3522899244377964
28.333333333333332,2.75,26.200000000000003,23.450000000000003,2,2.3379476575534506
28.366666666666667,2.9000000000000004,26.400000000000002,23.5,2,2.324496351821623
28.4,3.1,26.650000000000002,23.55,2,2.312138333808517
28.433333333333334,3.3000000000000003,26.900000000000002,23.6,2,2.301046476629346
28.466666666666665,3.45,27.150000000000002,23.700000000000003,2,2.2913633041023256
28.5,3.6500000000000004,27.35,23.700000000000003,2,2.2832010548704003
28.533333333333335,3.8000000000000003,27.6,23.8,2,2.2766425613741985
28.566666666666666,4.0,27.85,23.85,2,2.2717427746647774
28.6,4.2,28.05,23.85,2,2.268530755766228
28.633333333333333,4.3500000000000005,28.3,23.95,2,2.267011956826522
28.666666666666668,4.55,28.55,24.0,2,2.2671706291791365
28.7,4.75,28.75,24.0,2,2.268972218854546
28.733333333333334,4.9,29.0,24.1,2,2.272365640977777
28.766666666666666,5.1000000000000005,29.200000000000003,24.1,2,2.2772853605911307
28.8,5.300000000000001,29.450000000000003,24.150000000000002,2,2.2836532461698518
28.833333333333332,5.5,29.650000000000002,24.150000000000002,2,2.2913802004907255
28.866666666666667,5.65,29.900000000000002,24.25,2,2.300367608252874
28.9,5.8500000000000005,30.1,24.25,2,2.3105086674669995
28.933333333333334,6.050000000000001,30.35,24.3,2,2.3216896888853893
28.966666666666665,6.25,30.55,24.3,2,2.333791452140047
29.0,6.45,30.75,24.3,2,2.346690697548653
29.033333333333335,6.6000000000000005,30.950000000000003,24.35,2,2.3602618091528904
29.066666666666666,6.800000000000001,31.200000000000003,24.400000000000002,2,2.3743787097010194
29.1,7.0,31.400000000000002,24.400000000000002,2,2.3889169458738237
29.133333333333333,7.2,31.6,24.400000000000002,2,2.4037558971964406
29.166666666666668,7.4,31.8,24.4,2,2.4187810004405614
29.2,7.6000000000000005,32.0,24.4,2,2.4338858483410566
29.233333333333334,7.800000000000001,32.2,24.400000000000002,2,2.448974001619307
29.266666666666666,7.95,32.4,24.45,2,2.463960349611665
29.3,8.15,32.6,24.450000000000003,2,2.4787718684255924
29.333333333333332,8.35,32.800000000000004,24.450000000000003,2,2.4933476558194574
29.366666666666667,8.55,33.0,24.45,2,2.5076381666006196
29.4,8.75,33.2,24.450000000000003,2,2.5216036276391014
29.433333333333334,8.9,33.4,24.5,2,2.5352116731211747
29.466666666666665,9.1,33.6,24.5,2,2.5484343035253954
29.5,9.3,33.75,24.45,2,2.5612443310825435
29.533333333333335,9.5,33.95,24.450000000000003,2,2.5736115255758545
29.566666666666666,9.700000000000001,34.15,24.449999999999996,2,2.5854987132001868
29.6,9.850000000000001,34.35,24.5,2,2.5968581045320436
29.633333333333333,10.05,34.550000000000004,24.500000000000004,2,2.6076281330890336
