start_s,end_s,right_lambda_cm,right_speed_cm_s,right_ft_hz,right_fx_cyc_cm,left_lambda_cm,left_speed_cm_s,left_ft_hz,left_fx_cyc_cm,right_lambda_narrow_cm,right_speed_narrow_cm_s
18.0,19.8,22.93250490515709,11.420858142059219,-0.4980205254198325,0.04360622636453111,23.846200953562693,13.965212828295089,-0.5856368004065086,-0.041935401028757875,22.59491349454462,11.252427773431888
19.8,21.6,22.91126953760556,11.418312955338928,0.49837102813518946,-0.043646642904647585,23.958760099732945,13.342341113361739,0.5568877962724982,0.04173838695480516,22.580427514458602,11.253097885669975
21.6,23.4,22.922535082650302,11.406613104150154,0.4976156896705389,-0.043625192257067756,23.994641836589725,12.62660845074706,0.526226169022977,0.04167597111097894,22.589669181254038,11.24106687359717
23.4,25.2,23.52106965321311,11.707194325985451,0.49773222470714396,-0.04251507328296162,19.57349352054624,7.05088854382385,0.3602263712618574,0.05108950014213369,22.633408419228168,11.262400449013434
25.2,27.0,23.227711677892028,10.89712712115011,0.4691433780591447,-0.04305202397323508,19.69917951060466,10.947071681949378,0.5557120628326799,0.05076353558084335,22.617904440425,10.610879147749023
