series,frame_local,time_s,period_cm,autocorr_value
direct_raw,128,4.413793103448276,13.291332244873047,0.13708781148477264
direct_raw,129,4.448275862068965,13.32282829284668,0.18336891670479744
direct_raw,130,4.482758620689655,13.417316436767578,0.12499300232466995
direct_raw,131,4.517241379310345,13.354324340820312,0.10409190395132892
direct_raw,132,4.551724137931035,10.29920768737793,0.07687421637496514
direct_raw,133,4.586206896551724,8.094484329223633,0.0700838927403514
direct_raw,134,4.620689655172414,11.842514038085938,0.1015641426807915
direct_raw,135,4.655172413793103,11.118104934692383,0.13742169615299385
direct_raw,136,4.689655172413793,10.992120742797852,0.0712164498276349
direct_raw,137,4.724137931034483,10.960624694824219,0.11607915768426233
direct_raw,138,4.758620689655173,10.803144454956055,0.08951569616194056
direct_raw,139,4.793103448275862,13.133852005004883,0.06298621983442355
direct_raw,140,4.827586206896552,13.133852005004883,0.059503646336899856
direct_raw,141,4.862068965517241,13.165348052978516,0.05751139812028121
direct_raw,142,4.896551724137931,13.165348052978516,0.08410761169566801
direct_raw,143,4.931034482758621,13.196844100952148,0.12008541365382074
direct_raw,144,4.9655172413793105,13.039363861083984,0.2521898714537686
direct_raw,145,5.0,13.10235595703125,0.2221723517079848
direct_raw,146,5.0344827586206895,13.133852005004883,0.21885565935253487
direct_raw,147,5.068965517241379,13.133852005004883,0.21876837312614367
direct_raw,148,5.103448275862069,13.070859909057617,0.22919633927300836
direct_raw,149,5.137931034482759,13.007867813110352,0.23859592930552836
incident_separated,128,4.413793103448276,5.763776779174805,0.3210237483594796
incident_separated,129,4.448275862068965,5.732280731201172,0.3294257784284312
incident_separated,130,4.482758620689655,5.606296539306641,0.3899320315041154
incident_separated,131,4.517241379310345,10.834640502929688,0.6388388235175394
incident_separated,132,4.551724137931035,10.551176071166992,0.6155273004063999
incident_separated,133,4.586206896551724,10.267711639404297,0.49774990577745065
incident_separated,134,4.620689655172414,10.51968002319336,0.5118105682264348
incident_separated,135,4.655172413793103,10.488183975219727,0.5228213382884401
incident_separated,136,4.689655172413793,10.362199783325195,0.4712137965002587
incident_separated,137,4.724137931034483,10.362199783325195,0.4845532098264702
incident_separated,138,4.758620689655173,10.015743255615234,0.4084674752974553
incident_separated,139,4.793103448275862,8.818893432617188,0.391734703537619
incident_separated,140,4.827586206896552,9.07086181640625,0.38692268675769453
incident_separated,141,4.862068965517241,9.259838104248047,0.38156605635862423
incident_separated,142,4.896551724137931,9.826766967773438,0.37526619866437977
incident_separated,143,4.931034482758621,9.700782775878906,0.37588757851674126
incident_separated,144,4.9655172413793105,9.480310440063477,0.3712973243550358
incident_separated,145,5.0,8.188972473144531,0.3379173090350337
incident_separated,146,5.0344827586206895,9.165349960327148,0.22711259808556764
incident_separated,147,5.068965517241379,8.818893432617188,0.203908715043629
incident_separated,148,5.103448275862069,10.015743255615234,0.17537943431646597
incident_separated,149,5.137931034482759,6.110233306884766,0.13814947837089134
