series,frame_local,time_s,period_cm,autocorr_value
direct_raw,71,2.3666666666666667,5.007871627807617,0.13636708505204448
direct_raw,72,2.4,5.007871627807617,0.09696131203544617
direct_raw,73,2.433333333333333,5.007871627807617,0.15816722804020858
direct_raw,74,2.466666666666667,5.007871627807617,0.257441808960564
direct_raw,75,2.5,5.007871627807617,0.3489225641361354
direct_raw,76,2.533333333333333,5.007871627807617,0.36716210985131464
direct_raw,77,2.566666666666667,5.007871627807617,0.28958663004649865
direct_raw,78,2.6,5.007871627807617,0.1907849209111988
direct_raw,79,2.6333333333333333,5.007871627807617,0.13477685210669918
direct_raw,80,2.6666666666666665,5.007871627807617,0.1759471776613743
direct_raw,81,2.7,5.007871627807617,0.2604000597554309
direct_raw,82,2.7333333333333334,5.007871627807617,0.3495474641849034
direct_raw,83,2.7666666666666666,5.007871627807617,0.36419772105064824
direct_raw,84,2.8,5.007871627807617,0.31016423076492067
direct_raw,85,2.8333333333333335,5.007871627807617,0.18495527319767255
direct_raw,86,2.8666666666666667,5.007871627807617,0.06981690266846598
direct_raw,87,2.9,5.007871627807617,0.052816487459302924
direct_raw,88,2.933333333333333,5.007871627807617,0.130839946577944
direct_raw,89,2.966666666666667,5.007871627807617,0.27755348832705523
direct_raw,90,3.0,5.007871627807617,0.3430963828946771
direct_raw,91,3.033333333333333,5.007871627807617,0.3103061680756863
direct_raw,92,3.066666666666667,5.007871627807617,0.20510544610443085
incident_separated,71,2.3666666666666667,10.834640502929688,0.3326727311010881
incident_separated,72,2.4,11.937002182006836,0.36200783501029954
incident_separated,73,2.433333333333333,12.818891525268555,0.33902822553859313
incident_separated,74,2.466666666666667,12.409442901611328,0.38878808117678837
incident_separated,75,2.5,12.188970565795898,0.4243833554610598
incident_separated,76,2.533333333333333,11.748025894165039,0.4269244550694988
incident_separated,77,2.566666666666667,12.31495475769043,0.4808956386274666
incident_separated,78,2.6,12.976371765136719,0.4379654410109696
incident_separated,79,2.6333333333333333,13.732276916503906,0.25137789221628215
incident_separated,80,2.6666666666666665,10.236215591430664,0.3128691034927628
incident_separated,81,2.7,9.889759063720703,0.379521574268419
incident_separated,82,2.7333333333333334,9.543302536010742,0.5612807458794823
incident_separated,83,2.7666666666666666,9.763774871826172,0.5384507532490307
incident_separated,84,2.8,10.582672119140625,0.4736195667516911
incident_separated,85,2.8333333333333335,11.275585174560547,0.5410957493468198
incident_separated,86,2.8666666666666667,11.748025894165039,0.4822127930412365
incident_separated,87,2.9,12.377946853637695,0.4509196319816248
incident_separated,88,2.933333333333333,12.377946853637695,0.5106027513444371
incident_separated,89,2.966666666666667,12.125978469848633,0.5303344363963621
incident_separated,90,3.0,11.65353775024414,0.4677532790747245
incident_separated,91,3.033333333333333,12.062986373901367,0.4728677081408135
incident_separated,92,3.066666666666667,12.566923141479492,0.46791816625340793
