frame,time_s,interval_index,spacing_cm,valid
153,5.275855555555555,1,10.89763779527559,True
153,5.275855555555555,2,8.94488188976378,True
153,5.275855555555555,3,6.551181102362205,True
153,5.275855555555555,4,5.7952755905511815,True
154,5.310338271604938,1,10.330708661417322,True
154,5.310338271604938,2,9.32283464566929,True
154,5.310338271604938,3,6.456692913385827,True
155,5.3448209876543205,1,10.204724409448819,True
155,5.3448209876543205,2,9.228346456692913,True
155,5.3448209876543205,3,6.2362204724409445,True
156,5.3793037037037035,1,10.708661417322835,True
156,5.3793037037037035,2,7.590551181102362,True
156,5.3793037037037035,3,11.559055118110237,True
157,5.4137864197530865,1,9.952755905511811,True
157,5.4137864197530865,2,5.889763779527559,True
157,5.4137864197530865,3,12.755905511811024,True
158,5.448269135802469,1,9.133858267716535,True
158,5.448269135802469,2,5.669291338582677,True
158,5.448269135802469,3,6.551181102362205,True
158,5.448269135802469,4,6.330708661417323,True
159,5.482751851851852,1,8.440944881889763,True
159,5.482751851851852,2,5.952755905511811,True
159,5.482751851851852,3,5.637795275590551,True
159,5.482751851851852,4,6.6141732283464565,True
160,5.517234567901235,1,9.259842519685039,True
160,5.517234567901235,2,10.173228346456693,True
160,5.517234567901235,3,7.275590551181103,True
160,5.517234567901235,4,5.700787401574803,True
161,5.551717283950617,1,9.511811023622048,True
161,5.551717283950617,2,9.669291338582678,True
161,5.551717283950617,3,10.047244094488189,True
162,5.5862,1,10.393700787401574,True
162,5.5862,2,10.614173228346457,True
162,5.5862,3,7.811023622047244,True
163,5.620682716049383,1,14.204724409448819,True
163,5.620682716049383,2,7.149606299212598,True
163,5.620682716049383,3,6.771653543307087,True
164,5.655165432098765,1,14.173228346456693,True
164,5.655165432098765,2,5.826771653543307,True
164,5.655165432098765,3,6.2047244094488185,True
165,5.689648148148148,1,13.73228346456693,True
165,5.689648148148148,2,6.2047244094488185,True
165,5.689648148148148,3,5.511811023622047,True
166,5.72413086419753,1,9.669291338582678,True
166,5.72413086419753,2,6.488188976377953,True
166,5.72413086419753,3,10.173228346456693,True
167,5.758613580246913,1,9.196850393700787,True
167,5.758613580246913,2,10.236220472440944,True
167,5.758613580246913,3,6.519685039370079,True
167,5.758613580246913,4,9.511811023622048,True
168,5.793096296296296,1,9.196850393700787,True
168,5.793096296296296,2,10.236220472440944,True
168,5.793096296296296,3,6.519685039370079,True
168,5.793096296296296,4,9.48031496062992,True
169,5.827579012345678,1,9.165354330708661,True
169,5.827579012345678,2,10.26771653543307,True
169,5.827579012345678,3,6.519685039370079,True
169,5.827579012345678,4,9.48031496062992,True
170,5.862061728395061,1,9.196850393700787,True
170,5.862061728395061,2,10.236220472440944,True
170,5.862061728395061,3,6.519685039370079,True
170,5.862061728395061,4,9.48031496062992,True
