frame,time_s,incident_energy,reflected_energy,reflection_to_incident_ratio,in_low_reflection_window
0,0.0,0.0010163554,0.00097650476,0.9657849,False
1,0.034482758620689655,0.00070052297,0.0006784018,0.97816086,False
2,0.06896551724137931,0.0003984351,0.00039905412,1.0017112,False
3,0.10344827586206896,0.00025981237,0.00026917714,1.0245147,False
4,0.13793103448275862,0.00021580311,0.00022439066,1.0348656,False
5,0.1724137931034483,0.00020482762,0.00021187995,1.0356903,False
6,0.20689655172413793,0.0002130102,0.00022023442,1.0355998,False
7,0.2413793103448276,0.00024476924,0.00025370484,1.0386423,False
8,0.27586206896551724,0.00028707864,0.00029950548,1.0456744,False
9,0.3103448275862069,0.0003043438,0.00032153592,1.0547587,False
10,0.3448275862068966,0.0002889566,0.00030850494,1.0585694,False
11,0.3793103448275862,0.00026548022,0.00028094623,1.0488768,False
12,0.41379310344827586,0.0002479984,0.00025400956,1.0300087,False
13,0.4482758620689655,0.00025210425,0.00025198315,1.0234436,False
14,0.4827586206896552,0.00026899733,0.00027922876,1.0432605,False
15,0.5172413793103449,0.00026831756,0.00029152154,1.073059,False
16,0.5517241379310345,0.00024433283,0.00026815594,1.0920386,False
17,0.5862068965517241,0.00021340913,0.00023369993,1.1061738,False
18,0.6206896551724138,0.00019295658,0.00021530974,1.1384497,False
19,0.6551724137931034,0.00018626598,0.00022248262,1.1969347,False
20,0.6896551724137931,0.00019348027,0.00024769892,1.2580665,False
21,0.7241379310344828,0.00020493235,0.00026758,1.2960637,False
22,0.7586206896551724,0.00020849734,0.00027441196,1.3072373,False
23,0.7931034482758621,0.00023364545,0.00031107804,1.2774619,False
24,0.8275862068965517,0.00041325545,0.0004951019,1.1910384,False
25,0.8620689655172413,0.0009861625,0.0010424313,1.086559,False
26,0.896551724137931,0.0019158386,0.0019066578,1.0114572,False
27,0.9310344827586207,0.0025990931,0.0025015338,0.9694441,False
28,0.9655172413793104,0.0027093468,0.002545856,0.9477454,False
29,1.0,0.0028004027,0.0026146795,0.9416028,False
30,1.0344827586206897,0.003364023,0.0031841951,0.94725,False
31,1.0689655172413792,0.0039047136,0.0037456078,0.95615613,False
32,1.103448275862069,0.0035292115,0.003403518,0.9613204,False
33,1.1379310344827587,0.0024268555,0.0023374949,0.9610398,False
34,1.1724137931034482,0.0015180815,0.0014538543,0.9564882,False
35,1.206896551724138,0.001074513,0.0010208426,0.94921786,False
36,1.2413793103448276,0.0008811867,0.00082879013,0.9405276,False
37,1.2758620689655173,0.0007843479,0.0007301691,0.9318642,False
38,1.3103448275862069,0.0007304624,0.0006746747,0.92442316,False
39,1.3448275862068966,0.00070127274,0.00064383063,0.9182294,False
40,1.3793103448275863,0.00068965345,0.000629504,0.91233945,False
41,1.4137931034482758,0.0006929913,0.00062825246,0.90551764,True
42,1.4482758620689655,0.0007108389,0.0006386865,0.8960744,True
43,1.4827586206896552,0.00074593286,0.0006609705,0.88092446,True
44,1.5172413793103448,0.00080374227,0.0006940432,0.85565,True
45,1.5517241379310345,0.00088957394,0.0007322226,0.8191713,True
46,1.5862068965517242,0.0010001545,0.0007692611,0.7844792,True
47,1.6206896551724137,0.0011221942,0.0008327522,0.7834564,True
48,1.6551724137931034,0.0012836504,0.0010426578,0.84072685,True
49,1.6896551724137931,0.0016979582,0.0016249976,0.9310701,True
50,1.7241379310344827,0.0027146165,0.0027937507,0.9973317,True
51,1.7586206896551724,0.004381519,0.0045034424,1.0177718,True
52,1.793103448275862,0.0057904553,0.005865042,1.0106996,True
53,1.8275862068965518,0.005553997,0.005534547,0.99359584,True
54,1.8620689655172413,0.0039291834,0.0038254748,0.9715699,True
55,1.896551724137931,0.0024527449,0.0023152381,0.94902074,True
56,1.9310344827586208,0.001660522,0.0015382234,0.9336532,True
57,1.9655172413793103,0.0012548366,0.0011631511,0.92767364,True
58,2.0,0.001016476,0.0009426715,0.92495155,True
59,2.0344827586206895,0.00086745084,0.00079926447,0.91969967,True
60,2.0689655172413794,0.00077275914,0.00070559746,0.9087698,True
61,2.103448275862069,0.00072670716,0.00065436057,0.88272566,True
62,2.1379310344827585,0.0007917976,0.0006753456,0.824602,True
63,2.1724137931034484,0.0012051815,0.0008778793,0.7375763,False
64,2.206896551724138,0.0023063235,0.0014476455,0.6618066,False
65,2.2413793103448274,0.003891857,0.0023825418,0.6283649,False
66,2.2758620689655173,0.00503206,0.003166336,0.6245799,False
