series,frame_local,time_s,period_cm,autocorr_value
direct_raw,81,2.793103448275862,5.007871627807617,-0.08326399328584205
direct_raw,82,2.8275862068965516,5.007871627807617,-0.14284434184054054
direct_raw,83,2.8620689655172415,6.645666122436523,-0.18830910770311896
direct_raw,84,2.896551724137931,6.488185882568359,-0.22183072646930396
direct_raw,85,2.9310344827586206,14.992118835449219,-0.04451266786375415
direct_raw,86,2.9655172413793105,5.007871627807617,0.09532895467435623
direct_raw,87,3.0,5.007871627807617,0.18341921369987346
direct_raw,88,3.0344827586206895,5.007871627807617,0.09368330711920671
direct_raw,89,3.0689655172413794,5.007871627807617,0.05534430367995289
direct_raw,90,3.103448275862069,5.007871627807617,0.062389284758610226
direct_raw,91,3.1379310344827585,5.007871627807617,0.01757784874414843
direct_raw,92,3.1724137931034484,5.007871627807617,-0.05367198372722128
direct_raw,93,3.206896551724138,14.992118835449219,-0.019580989599603055
direct_raw,94,3.2413793103448274,5.007871627807617,0.1052733706895756
direct_raw,95,3.2758620689655173,5.007871627807617,-0.019228046227894778
direct_raw,96,3.310344827586207,5.007871627807617,-0.06594627112076246
direct_raw,97,3.3448275862068964,5.007871627807617,-0.0921562568328633
direct_raw,98,3.3793103448275863,14.992118835449219,-0.03420497623599252
direct_raw,99,3.413793103448276,5.007871627807617,-0.0008061524504068098
direct_raw,100,3.4482758620689653,5.007871627807617,0.167401249428517
direct_raw,101,3.4827586206896552,5.007871627807617,0.22052463148448234
direct_raw,102,3.5172413793103448,5.007871627807617,-0.01133874351837078
incident_separated,81,2.793103448275862,11.779521942138672,0.3902712212866617
incident_separated,82,2.8275862068965516,11.622041702270508,0.3558465694988622
incident_separated,83,2.8620689655172415,11.118104934692383,0.24182358983744948
incident_separated,84,2.896551724137931,11.937002182006836,0.19894455117296678
incident_separated,85,2.9310344827586206,11.937002182006836,0.19486502808509062
incident_separated,86,2.9655172413793105,12.283458709716797,0.21221193366569294
incident_separated,87,3.0,12.724403381347656,0.24354377373071093
incident_separated,88,3.0344827586206895,13.858261108398438,0.23784614233461457
incident_separated,89,3.0689655172413794,10.960624694824219,0.09820978448076398
incident_separated,90,3.103448275862069,10.771648406982422,0.14400101526936102
incident_separated,91,3.1379310344827585,11.905506134033203,0.1547375119888288
incident_separated,92,3.1724137931034484,13.417316436767578,0.20329186092501988
incident_separated,93,3.206896551724138,12.787395477294922,0.3158962478469999
incident_separated,94,3.2413793103448274,11.08660888671875,0.19627589386660232
incident_separated,95,3.2758620689655173,10.51968002319336,0.25953270880686236
incident_separated,96,3.310344827586207,10.267711639404297,0.22786118528232302
incident_separated,97,3.3448275862068964,9.952751159667969,0.21624683740939038
incident_separated,98,3.3793103448275863,9.921255111694336,0.18667350611704678
incident_separated,99,3.413793103448276,9.921255111694336,0.20331128706903961
incident_separated,100,3.4482758620689653,9.322830200195312,0.29384708403311044
incident_separated,101,3.4827586206896552,8.598421096801758,0.27061636328312466
incident_separated,102,3.5172413793103448,8.787397384643555,0.12036915251166523
