frame,time_s,incident_energy,reflected_energy,reflection_to_incident_ratio,in_low_reflection_window
90,3.0,0.027881186,0.009358537,0.32358405,False
91,3.033333333333333,0.023576602,0.0073846728,0.30878192,False
92,3.066666666666667,0.019588035,0.0054411194,0.2910801,False
93,3.1,0.018137127,0.0049740565,0.2929782,False
94,3.1333333333333333,0.017334683,0.005370437,0.3282883,False
95,3.1666666666666665,0.015631443,0.0059913932,0.39691412,False
96,3.2,0.013472607,0.006612316,0.48352936,False
97,3.2333333333333334,0.012277902,0.0071313563,0.56020284,False
98,3.2666666666666666,0.012562397,0.0078066145,0.607194,False
99,3.3,0.013490618,0.0086002555,0.62266505,False
100,3.3333333333333335,0.014972352,0.009315943,0.6108043,False
101,3.3666666666666667,0.018395208,0.010684443,0.58068436,False
102,3.4,0.023715004,0.012842717,0.5479256,False
103,3.433333333333333,0.028537303,0.014671792,0.52827466,False
104,3.466666666666667,0.031015875,0.016009927,0.53403765,False
105,3.5,0.030229287,0.016900819,0.5671462,False
106,3.533333333333333,0.026386244,0.016374962,0.613242,False
107,3.566666666666667,0.021122288,0.013955818,0.65550876,False
108,3.6,0.015948923,0.010893557,0.6968633,False
109,3.6333333333333333,0.012013897,0.0089367535,0.7488657,False
110,3.6666666666666665,0.009998317,0.008274829,0.7935967,False
