series,polarity,frame,time_s,x1_cm,x2_cm,distance_cm,peak1_eta_cm,peak2_eta_cm,accepted_for_summary,summary_filter_low_cm,summary_filter_high_cm
direct_raw,crest,66,2.2758606060606064,2.707968158626311,28.49814109792451,25.7901729392982,0.21749239381761987,0.31022365104623134,True,22.018360146925986,39.63304826446678
direct_raw,crest,66,2.2758606060606064,28.49814109792451,44.70296642811688,16.20482533019237,0.31022365104623134,0.054615718625453336,False,22.018360146925986,39.63304826446678
direct_raw,trough,66,2.2758606060606064,7.049313936741508,23.94187721198183,16.89256327524032,-0.3272609008047788,-0.266553628475627,False,22.018360146925986,39.63304826446678
direct_raw,trough,66,2.2758606060606064,23.94187721198183,39.93178443434671,15.98990722236488,-0.266553628475627,-0.09751649041502625,False,22.018360146925986,39.63304826446678
direct_raw,crest,67,2.3103433425160698,4.900132858466658,29.65869888019293,24.75856602172627,0.3035341664952505,0.32033722829766165,True,22.018360146925986,39.63304826446678
direct_raw,crest,67,2.3103433425160698,29.65869888019293,44.83191729281337,15.173218412620443,0.32033722829766165,0.03552320399604657,False,22.018360146925986,39.63304826446678
direct_raw,trough,67,2.3103433425160698,7.049313936741508,23.94187721198183,16.89256327524032,-0.20805518408859724,-0.3496585401627767,False,22.018360146925986,39.63304826446678
direct_raw,trough,67,2.3103433425160698,23.94187721198183,40.1037189206087,16.16184170862687,-0.3496585401627767,-0.09032151803633892,False,22.018360146925986,39.63304826446678
direct_raw,crest,68,2.3448260789715336,5.372952695687125,32.15174893099176,26.778796235304632,0.43289083449287624,0.3004571732868438,True,22.018360146925986,39.63304826446678
direct_raw,trough,68,2.3448260789715336,10.960823499201735,26.134041911822177,15.173218412620441,-0.14429679894218994,-0.30575882638545115,False,22.018360146925986,39.63304826446678
direct_raw,trough,68,2.3448260789715336,26.134041911822177,43.02660518706249,16.892563275240317,-0.30575882638545115,-0.6796961801299376,False,22.018360146925986,39.63304826446678
direct_raw,crest,69,2.3793088154269975,5.931739776038586,34.171979144570116,28.24023936853153,0.35383059171716547,0.3469072145641142,True,22.018360146925986,39.63304826446678
direct_raw,trough,69,2.3793088154269975,12.594201118690622,27.036697964697613,14.442496846006991,-0.16269426072136248,-0.23723600862788108,False,22.018360146925986,39.63304826446678
direct_raw,trough,69,2.3793088154269975,27.036697964697613,41.994998269490566,14.958300304792953,-0.23723600862788108,-0.05238459354739691,False,22.018360146925986,39.63304826446678
direct_raw,crest,70,2.4137915518824613,5.845772532907592,27.380566937221587,21.534794404313995,0.2572402606109031,-0.013937704445011571,False,22.018360146925986,39.63304826446678
direct_raw,crest,70,2.4137915518824613,27.380566937221587,47.53988545143968,20.159318514218093,-0.013937704445011571,0.23354524302229762,False,22.018360146925986,39.63304826446678
direct_raw,crest,71,2.4482742883379247,10.0151838247608,45.175786265337344,35.16060244057654,0.25948100101243,0.2494952148397329,True,22.018360146925986,39.63304826446678
direct_raw,trough,71,2.4482742883379247,6.87737945047952,26.90774710000112,20.0303676495216,-0.035825193990746164,-0.4695174518591173,False,22.018360146925986,39.63304826446678
direct_raw,trough,71,2.4482742883379247,26.90774710000112,43.37047415958647,16.46272705958535,-0.4695174518591173,-0.43625097313846783,False,22.018360146925986,39.63304826446678
direct_raw,crest,72,2.4827570247933886,11.089774363898226,45.39070437316483,34.30093000926661,0.25362116357280196,0.11763479500694593,True,22.018360146925986,39.63304826446678
direct_raw,trough,72,2.4827570247933886,7.049313936741508,30.0885350958479,23.03922115910639,-0.05867764486586466,-0.18327126948641018,True,22.018360146925986,39.63304826446678
direct_raw,trough,72,2.4827570247933886,30.0885350958479,47.625852694570675,17.537317598722776,-0.18327126948641018,0.005058094843536091,False,22.018360146925986,39.63304826446678
direct_raw,crest,73,2.5172397612488524,11.089774363898226,45.39070437316483,34.30093000926661,0.25362116357280196,0.11763479500694593,True,22.018360146925986,39.63304826446678
direct_raw,trough,73,2.5172397612488524,7.049313936741508,30.0885350958479,23.03922115910639,-0.05867764486586466,-0.18327126948641018,True,22.018360146925986,39.63304826446678
direct_raw,trough,73,2.5172397612488524,30.0885350958479,47.625852694570675,17.537317598722776,-0.18327126948641018,0.005058094843536091,False,22.018360146925986,39.63304826446678
direct_raw,crest,74,2.5517224977043163,13.45387355000056,29.22886266453796,15.7749891145374,0.25746368075890697,-0.08232561572512032,False,22.018360146925986,39.63304826446678
direct_raw,crest,74,2.5517224977043163,29.22886266453796,45.43368799473033,16.204825330192367,-0.08232561572512032,0.12196289868452835,False,22.018360146925986,39.63304826446678
direct_raw,trough,74,2.5517224977043163,7.135281179872502,32.581585146646724,25.446303966774224,-0.09350119074557918,-0.17583981611546712,True,22.018360146925986,39.63304826446678
direct_raw,trough,74,2.5517224977043163,32.581585146646724,47.84077080239816,15.259185655751438,-0.17583981611546712,0.043352034730679646,False,22.018360146925986,39.63304826446678
direct_raw,crest,75,2.5862052341597797,15.001283926358452,45.34772075159933,30.34643682524088,0.2762363620549267,0.15429893401867034,True,22.018360146925986,39.63304826446678
direct_raw,trough,75,2.5862052341597797,19.901416784825113,33.65617568578415,13.754758900959036,0.04994557433070944,-0.17557284316624064,False,22.018360146925986,39.63304826446678
direct_raw,trough,75,2.5862052341597797,33.65617568578415,47.797787180832664,14.141611495048515,-0.17557284316624064,0.0467193551527799,False,22.018360146925986,39.63304826446678
direct_raw,crest,76,2.6206879706152435,16.419743438019854,32.06578168786076,15.64603824984091,0.2373082705635367,-0.03814540304571804,False,22.018360146925986,39.63304826446678
direct_raw,crest,76,2.6206879706152435,32.06578168786076,47.110049235784714,15.044267547923951,-0.03814540304571804,0.155370878904984,False,22.018360146925986,39.63304826446678
direct_raw,trough,76,2.6206879706152435,3.266755238977772,20.37423662204558,17.107481383067807,-0.1734770396830159,0.0548659997377109,False,22.018360146925986,39.63304826446678
direct_raw,trough,76,2.6206879706152435,20.37423662204558,38.25542319329233,17.88118657124675,0.0548659997377109,-0.14635482636499808,False,22.018360146925986,39.63304826446678
direct_raw,crest,77,2.6551707070707073,5.286985452556131,18.740859002556693,13.453873550000562,-0.017612213541653463,0.21510799038832598,False,22.018360146925986,39.63304826446678
direct_raw,trough,77,2.6551707070707073,12.594201118690622,39.845817191215716,27.251616072525096,-0.1976178670978485,-0.15415613647535437,True,22.018360146925986,39.63304826446678
direct_raw,crest,78,2.6896534435261708,27.93935401757305,47.110049235784714,19.170695218211666,0.22890802425997933,0.11072123783614393,False,22.018360146925986,39.63304826446678
direct_raw,trough,78,2.6896534435261708,4.040460427156718,25.016467751119254,20.976007323962534,-0.1746335801842555,0.03674039203530538,False,22.018360146925986,39.63304826446678
direct_raw,trough,78,2.6896534435261708,25.016467751119254,41.04935859504963,16.032890843930378,0.03674039203530538,-0.14790974075280783,False,22.018360146925986,39.63304826446678
direct_raw,crest,79,2.7241361799816346,1.71934486261988,29.357813529234452,27.63846866661457,0.22423241716866235,0.2518548925157714,True,22.018360146925986,39.63304826446678
direct_raw,crest,79,2.7241361799816346,29.357813529234452,47.06706561421922,17.709252084984765,0.2518548925157714,0.05317849965201998,False,22.018360146925986,39.63304826446678
direct_raw,trough,79,2.7241361799816346,7.092297558307005,23.297122888499374,16.204825330192367,-0.16935055348876185,-0.2869357778117835,False,22.018360146925986,39.63304826446678
