time_s,x_0.000_cm,x_0.051_cm,x_0.102_cm,x_0.152_cm,x_0.203_cm,x_0.254_cm,x_0.305_cm,x_0.355_cm,x_0.406_cm,x_0.457_cm,x_0.508_cm,x_0.558_cm,x_0.609_cm,x_0.660_cm,x_0.711_cm,x_0.762_cm,x_0.812_cm,x_0.863_cm,x_0.914_cm,x_0.965_cm,x_1.015_cm,x_1.066_cm,x_1.117_cm,x_1.168_cm,x_1.218_cm,x_1.269_cm,x_1.320_cm,x_1.371_cm,x_1.422_cm,x_1.472_cm,x_1.523_cm,x_1.574_cm,x_1.625_cm,x_1.675_cm,x_1.726_cm,x_1.777_cm,x_1.828_cm,x_1.878_cm,x_1.929_cm,x_1.980_cm,x_2.031_cm,x_2.082_cm,x_2.132_cm,x_2.183_cm,x_2.234_cm,x_2.285_cm,x_2.335_cm,x_2.386_cm,x_2.437_cm,x_2.488_cm,x_2.538_cm,x_2.589_cm,x_2.640_cm,x_2.691_cm,x_2.742_cm,x_2.792_cm,x_2.843_cm,x_2.894_cm,x_2.945_cm,x_2.995_cm,x_3.046_cm,x_3.097_cm,x_3.148_cm,x_3.198_cm,x_3.249_cm,x_3.300_cm,x_3.351_cm,x_3.402_cm,x_3.452_cm,x_3.503_cm,x_3.554_cm,x_3.605_cm,x_3.655_cm,x_3.706_cm,x_3.757_cm,x_3.808_cm,x_3.858_cm,x_3.909_cm,x_3.960_cm,x_4.011_cm,x_4.062_cm,x_4.112_cm,x_4.163_cm,x_4.214_cm,x_4.265_cm,x_4.315_cm,x_4.366_cm,x_4.417_cm,x_4.468_cm,x_4.518_cm,x_4.569_cm,x_4.620_cm,x_4.671_cm,x_4.722_cm,x_4.772_cm,x_4.823_cm,x_4.874_cm,x_4.925_cm,x_4.975_cm,x_5.026_cm,x_5.077_cm,x_5.128_cm,x_5.178_cm,x_5.229_cm,x_5.280_cm,x_5.331_cm,x_5.382_cm,x_5.432_cm,x_5.483_cm,x_5.534_cm,x_5.585_cm,x_5.635_cm,x_5.686_cm,x_5.737_cm,x_5.788_cm,x_5.838_cm,x_5.889_cm,x_5.940_cm,x_5.991_cm,x_6.042_cm,x_6.092_cm,x_6.143_cm,x_6.194_cm,x_6.245_cm,x_6.295_cm,x_6.346_cm,x_6.397_cm,x_6.448_cm,x_6.498_cm,x_6.549_cm,x_6.600_cm,x_6.651_cm,x_6.702_cm,x_6.752_cm,x_6.803_cm,x_6.854_cm,x_6.905_cm,x_6.955_cm,x_7.006_cm,x_7.057_cm,x_7.108_cm,x_7.158_cm,x_7.209_cm,x_7.260_cm,x_7.311_cm,x_7.362_cm,x_7.412_cm,x_7.463_cm,x_7.514_cm,x_7.565_cm,x_7.615_cm,x_7.666_cm,x_7.717_cm,x_7.768_cm,x_7.818_cm,x_7.869_cm,x_7.920_cm,x_7.971_cm,x_8.022_cm,x_8.072_cm,x_8.123_cm,x_8.174_cm,x_8.225_cm,x_8.275_cm,x_8.326_cm,x_8.377_cm,x_8.428_cm,x_8.478_cm,x_8.529_cm,x_8.580_cm,x_8.631_cm,x_8.682_cm,x_8.732_cm,x_8.783_cm,x_8.834_cm,x_8.885_cm,x_8.935_cm,x_8.986_cm,x_9.037_cm,x_9.088_cm,x_9.138_cm,x_9.189_cm,x_9.240_cm,x_9.291_cm,x_9.342_cm,x_9.392_cm,x_9.443_cm,x_9.494_cm,x_9.545_cm,x_9.595_cm,x_9.646_cm,x_9.697_cm,x_9.748_cm,x_9.798_cm,x_9.849_cm,x_9.900_cm,x_9.951_cm,x_10.002_cm,x_10.052_cm,x_10.103_cm,x_10.154_cm,x_10.205_cm,x_10.255_cm,x_10.306_cm,x_10.357_cm,x_10.408_cm,x_10.458_cm,x_10.509_cm,x_10.560_cm,x_10.611_cm,x_10.662_cm,x_10.712_cm,x_10.763_cm,x_10.814_cm,x_10.865_cm,x_10.915_cm,x_10.966_cm,x_11.017_cm,x_11.068_cm,x_11.118_cm,x_11.169_cm,x_11.220_cm,x_11.271_cm,x_11.322_cm,x_11.372_cm,x_11.423_cm,x_11.474_cm,x_11.525_cm,x_11.575_cm,x_11.626_cm,x_11.677_cm,x_11.728_cm,x_11.778_cm,x_11.829_cm,x_11.880_cm,x_11.931_cm,x_11.982_cm,x_12.032_cm,x_12.083_cm,x_12.134_cm,x_12.185_cm,x_12.235_cm,x_12.286_cm,x_12.337_cm,x_12.388_cm,x_12.438_cm,x_12.489_cm,x_12.540_cm,x_12.591_cm,x_12.642_cm,x_12.692_cm,x_12.743_cm,x_12.794_cm,x_12.845_cm,x_12.895_cm,x_12.946_cm,x_12.997_cm,x_13.048_cm,x_13.098_cm,x_13.149_cm,x_13.200_cm,x_13.251_cm,x_13.302_cm,x_13.352_cm,x_13.403_cm,x_13.454_cm,x_13.505_cm,x_13.555_cm,x_13.606_cm,x_13.657_cm,x_13.708_cm,x_13.758_cm,x_13.809_cm,x_13.860_cm,x_13.911_cm,x_13.962_cm,x_14.012_cm,x_14.063_cm,x_14.114_cm,x_14.165_cm,x_14.215_cm,x_14.266_cm,x_14.317_cm,x_14.368_cm,x_14.418_cm,x_14.469_cm,x_14.520_cm,x_14.571_cm,x_14.622_cm,x_14.672_cm,x_14.723_cm,x_14.774_cm,x_14.825_cm,x_14.875_cm,x_14.926_cm,x_14.977_cm,x_15.028_cm,x_15.078_cm,x_15.129_cm,x_15.180_cm,x_15.231_cm,x_15.282_cm,x_15.332_cm,x_15.383_cm,x_15.434_cm,x_15.485_cm,x_15.535_cm,x_15.586_cm,x_15.637_cm,x_15.688_cm,x_15.738_cm,x_15.789_cm,x_15.840_cm,x_15.891_cm,x_15.942_cm,x_15.992_cm,x_16.043_cm,x_16.094_cm,x_16.145_cm,x_16.195_cm,x_16.246_cm,x_16.297_cm,x_16.348_cm,x_16.398_cm,x_16.449_cm,x_16.500_cm,x_16.551_cm,x_16.602_cm,x_16.652_cm,x_16.703_cm,x_16.754_cm,x_16.805_cm,x_16.855_cm,x_16.906_cm,x_16.957_cm,x_17.008_cm,x_17.058_cm,x_17.109_cm,x_17.160_cm,x_17.211_cm,x_17.262_cm,x_17.312_cm,x_17.363_cm,x_17.414_cm,x_17.465_cm,x_17.515_cm,x_17.566_cm,x_17.617_cm,x_17.668_cm,x_17.718_cm,x_17.769_cm,x_17.820_cm,x_17.871_cm,x_17.922_cm,x_17.972_cm,x_18.023_cm,x_18.074_cm,x_18.125_cm,x_18.175_cm,x_18.226_cm,x_18.277_cm,x_18.328_cm,x_18.378_cm,x_18.429_cm,x_18.480_cm,x_18.531_cm,x_18.582_cm,x_18.632_cm,x_18.683_cm,x_18.734_cm,x_18.785_cm,x_18.835_cm,x_18.886_cm,x_18.937_cm,x_18.988_cm,x_19.038_cm,x_19.089_cm,x_19.140_cm,x_19.191_cm,x_19.242_cm,x_19.292_cm,x_19.343_cm,x_19.394_cm,x_19.445_cm,x_19.495_cm,x_19.546_cm,x_19.597_cm,x_19.648_cm,x_19.698_cm,x_19.749_cm,x_19.800_cm,x_19.851_cm,x_19.902_cm,x_19.952_cm,x_20.003_cm,x_20.054_cm,x_20.105_cm,x_20.155_cm,x_20.206_cm,x_20.257_cm,x_20.308_cm,x_20.358_cm,x_20.409_cm,x_20.460_cm,x_20.511_cm,x_20.562_cm,x_20.612_cm,x_20.663_cm,x_20.714_cm,x_20.765_cm,x_20.815_cm,x_20.866_cm,x_20.917_cm,x_20.968_cm,x_21.018_cm,x_21.069_cm,x_21.120_cm,x_21.171_cm,x_21.222_cm,x_21.272_cm,x_21.323_cm,x_21.374_cm,x_21.425_cm,x_21.475_cm,x_21.526_cm,x_21.577_cm,x_21.628_cm,x_21.678_cm,x_21.729_cm,x_21.780_cm,x_21.831_cm,x_21.882_cm,x_21.932_cm,x_21.983_cm,x_22.034_cm,x_22.085_cm,x_22.135_cm,x_22.186_cm,x_22.237_cm,x_22.288_cm,x_22.338_cm,x_22.389_cm,x_22.440_cm,x_22.491_cm,x_22.542_cm,x_22.592_cm,x_22.643_cm,x_22.694_cm,x_22.745_cm,x_22.795_cm,x_22.846_cm,x_22.897_cm,x_22.948_cm,x_22.998_cm,x_23.049_cm,x_23.100_cm,x_23.151_cm,x_23.202_cm,x_23.252_cm,x_23.303_cm,x_23.354_cm,x_23.405_cm,x_23.455_cm,x_23.506_cm,x_23.557_cm,x_23.608_cm,x_23.658_cm,x_23.709_cm,x_23.760_cm,x_23.811_cm,x_23.862_cm,x_23.912_cm,x_23.963_cm,x_24.014_cm,x_24.065_cm,x_24.115_cm,x_24.166_cm,x_24.217_cm,x_24.268_cm,x_24.318_cm,x_24.369_cm,x_24.420_cm,x_24.471_cm,x_24.522_cm,x_24.572_cm,x_24.623_cm,x_24.674_cm,x_24.725_cm,x_24.775_cm,x_24.826_cm,x_24.877_cm,x_24.928_cm,x_24.978_cm,x_25.029_cm,x_25.080_cm,x_25.131_cm,x_25.182_cm,x_25.232_cm,x_25.283_cm,x_25.334_cm,x_25.385_cm,x_25.435_cm,x_25.486_cm,x_25.537_cm,x_25.588_cm,x_25.638_cm,x_25.689_cm,x_25.740_cm,x_25.791_cm,x_25.842_cm,x_25.892_cm,x_25.943_cm,x_25.994_cm,x_26.045_cm,x_26.095_cm,x_26.146_cm,x_26.197_cm,x_26.248_cm,x_26.298_cm,x_26.349_cm,x_26.400_cm,x_26.451_cm,x_26.502_cm,x_26.552_cm,x_26.603_cm,x_26.654_cm,x_26.705_cm,x_26.755_cm,x_26.806_cm,x_26.857_cm,x_26.908_cm,x_26.958_cm,x_27.009_cm,x_27.060_cm,x_27.111_cm,x_27.162_cm,x_27.212_cm,x_27.263_cm,x_27.314_cm,x_27.365_cm,x_27.415_cm,x_27.466_cm,x_27.517_cm,x_27.568_cm,x_27.618_cm,x_27.669_cm,x_27.720_cm,x_27.771_cm,x_27.822_cm,x_27.872_cm,x_27.923_cm,x_27.974_cm,x_28.025_cm,x_28.075_cm,x_28.126_cm,x_28.177_cm,x_28.228_cm,x_28.278_cm,x_28.329_cm,x_28.380_cm,x_28.431_cm,x_28.482_cm,x_28.532_cm,x_28.583_cm,x_28.634_cm,x_28.685_cm,x_28.735_cm,x_28.786_cm,x_28.837_cm,x_28.888_cm,x_28.938_cm,x_28.989_cm,x_29.040_cm,x_29.091_cm,x_29.142_cm,x_29.192_cm,x_29.243_cm,x_29.294_cm,x_29.345_cm,x_29.395_cm,x_29.446_cm,x_29.497_cm,x_29.548_cm,x_29.598_cm,x_29.649_cm,x_29.700_cm,x_29.751_cm,x_29.802_cm,x_29.852_cm,x_29.903_cm,x_29.954_cm,x_30.005_cm,x_30.055_cm,x_30.106_cm,x_30.157_cm,x_30.208_cm,x_30.258_cm,x_30.309_cm,x_30.360_cm,x_30.411_cm,x_30.462_cm,x_30.512_cm,x_30.563_cm,x_30.614_cm,x_30.665_cm,x_30.715_cm,x_30.766_cm,x_30.817_cm,x_30.868_cm,x_30.918_cm,x_30.969_cm,x_31.020_cm,x_31.071_cm,x_31.122_cm,x_31.172_cm,x_31.223_cm,x_31.274_cm,x_31.325_cm,x_31.375_cm,x_31.426_cm,x_31.477_cm,x_31.528_cm,x_31.578_cm,x_31.629_cm,x_31.680_cm,x_31.731_cm,x_31.782_cm,x_31.832_cm,x_31.883_cm,x_31.934_cm,x_31.985_cm,x_32.035_cm,x_32.086_cm,x_32.137_cm,x_32.188_cm,x_32.238_cm,x_32.289_cm,x_32.340_cm,x_32.391_cm,x_32.442_cm
0.000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0003393,0.0009211,0.0013774,0.0017128,0.0019328,0.0020420,0.0020420,0.0019483,0.0017546,0.0014711,0.0011016,0.0006507,0.0001247,-0.0004726,-0.0011365,-0.0018600,-0.0026401,-0.0034713,-0.0043490,-0.0052670,-0.0062214,-0.0072060,-0.0077452,-0.0091257,-0.0102993,-0.0113591,-0.0124250,-0.0134476,-0.0143966,-0.0156113,-0.0166525,-0.0176758,-0.0186744,-0.0196450,-0.0205816,-0.0214802,-0.0223347,-0.0231412,-0.0238934,-0.0245882,-0.0252188,-0.0257813,-0.0262701,-0.0266814,-0.0270083,-0.0272477,-0.0273934,-0.0274267,-0.0273856,-0.0272214,-0.0269448,-0.0265497,-0.0260307,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0247385,-0.0242195,-0.0238244,-0.0235479,-0.0233836,-0.0233426,-0.0233759,-0.0235215,-0.0237609,-0.0240878,-0.0244992,-0.0249880,-0.0255504,-0.0261810,-0.0268937,-0.0277288,-0.0286685,-0.0296957,-0.0307926,-0.0319423,-0.0319423,-0.0287018,-0.0287018,-0.0290883,-0.0290620,-0.0289241,-0.0289241,-0.0325457,-0.0362843,-0.0400082,-0.0426731,-0.0431402,-0.0433393,-0.0430906,-0.0427691,-0.0427691,-0.0424376,-0.0420983,-0.0417590,-0.0414220,-0.0410951,-0.0407813,-0.0404862,-0.0402143,-0.0398223,-0.0392994,-0.0388121,-0.0377678,-0.0366283,-0.0353950,-0.0340664,-0.0326433,-0.0275057,-0.0275057,-0.0278922,-0.0278922,-0.0274546,-0.0267496,-0.0258510,-0.0242590,-0.0227507,-0.0213408,-0.0200928,-0.0191477,-0.0184846,-0.0180841,-0.0177874,-0.0170421,-0.0122724,-0.0079156,-0.0079156,-0.0121771,-0.0141495,-0.0137095,-0.0127202,-0.0114032,-0.0047906,-0.0012046,-0.0017190,-0.0041236,-0.0032033,-0.0012984,-0.0012984,-0.0059286,-0.0102637,-0.0102637,-0.0053871,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-0.0003494,-0.0008622,-0.0014316,-0.0020475,-0.0027028,-0.0034070,-0.0042142,-0.0048255,-0.0052663,-0.0059945,-0.0069272,-0.0078885,-0.0088732,-0.0098771,-0.0108943,-0.0118975,-0.0126195,-0.0132617,-0.0138226,-0.0145407,-0.0163705,-0.0178671,-0.0180779,-0.0180779,-0.0182801,-0.0181429,-0.0178338,-0.0178338,-0.0178338,-0.0175007,-0.0171297,-0.0163403,-0.0145701,-0.0123181,-0.0101731,-0.0089568,-0.0081186,-0.0062214,-0.0062214,-0.0070565,-0.0071704,-0.0071704,-0.0070480,-0.0064035,-0.0051710,-0.0051710,-0.0086214,-0.0136761,-0.0169871,-0.0169871,-0.0162806,-0.0155447,-0.0147847,-0.0139698,-0.0124119,-0.0122453,-0.0122453,-0.0122453,-0.0146476,-0.0144810,-0.0142192,-0.0134833,-0.0126071,-0.0116163,-0.0108176,-0.0101413,-0.0094201,-0.0076321,-0.0065259,-0.0054754,-0.0025131,-0.0012418,-0.0001387,-0.0001387,-0.0001433,-0.0001790,-0.0001433,0.0000000,0.0000000,0.0005105,0.0014169,0.0022435,0.0034217,0.0036720,0.0041135,0.0043134,0.0043134,0.0024216,0.0014393,0.0011651,0.0011651,0.0025208,0.0032250,0.0034217,0.0034217,0.0033613,0.0033358,0.0030538,0.0027439,0.0025588,0.0024069,0.0021753,0.0020870,0.0019003,0.0016795,0.0011062,0.0006747,0.0006747,0.0006050,0.0002417,0.0000000,0.0000000,0.0000000,-0.0000713,-0.0002556,-0.0002556,-0.0001851,-0.0001255,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0002890,0.0008266,0.0014022,0.0020064,0.0025897,0.0031390,0.0036534,0.0054537,0.0083518,0.0194994,0.0199781,0.0226469,0.0254458,0.0270912,0.0319097,0.0321135,0.0322823,0.0324164,0.0325155,0.0325527,0.0306369,0.0260539,0.0225400,0.0226469,0.0227368,0.0269564,0.0319655,0.0318555,0.0316091,0.0313287,0.0310126,0.0306633,0.0302783,0.0298591,0.0294052,0.0289171,0.0283942,0.0276134,0.0272446,0.0266179,0.0259563,0.0252607,0.0246231,0.0243512,0.0242234,0.0241823,0.0241823,0.0242753,0.0244054,0.0244054,0.0192988,0.0192988,0.0224742,0.0238926,0.0256062,0.0262677,0.0262693,0.0264250,0.0268449,0.0272198,0.0273329,0.0273329,0.0271393,0.0268557,0.0264862,0.0260353,0.0195459,0.0189811,0.0189811,0.0191756,0.0192732,0.0192732,0.0191756,0.0189811,0.0185876,0.0172575,0.0157895,0.0144214,0.0131525,0.0119835,0.0109144,0.0086919,0.0064662,0.0025169,0.0019863,0.0019274,0.0018592,0.0017802,0.0016927,0.0015935,0.0011868,0.0007700,0.0005702,0.0001619,0.0000000,-0.0003966,-0.0008855,-0.0012968,-0.0016237,-0.0020087,-0.0020568,-0.0020420,-0.0020010,-0.0018368,-0.0015602,-0.0011651,-0.0006461,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0006461,0.0011651,0.0015602,0.0018368,0.0020010,0.0020420,0.0020087,0.0018631,0.0016237,0.0012968,0.0008855,0.0003966,0.0003238,0.0003238,0.0002634,-0.0002952,-0.0010048,-0.0013836,-0.0015114,-0.0034961,-0.0036603,-0.0038044,-0.0040887,-0.0046024,-0.0049804,-0.0052182,-0.0052508,-0.0052508,-0.0050385,-0.0050385,-0.0053460,-0.0072711,-0.0072711,-0.0071580,-0.0070101,-0.0068280,-0.0066103,-0.0063578,-0.0060696,-0.0057489,-0.0054537,-0.0052345,-0.0050060,-0.0045210,-0.0039981,-0.0039981,-0.0039935,-0.0037967,-0.0034039,-0.0028493,-0.0013774,-0.0009211,-0.0003393,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
0.033333,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0003393,0.0009211,0.0013774,0.0017128,0.0019328,0.0020420,0.0020420,0.0019483,0.0017546,0.0014711,0.0011016,0.0006507,0.0001247,-0.0004726,-0.0011365,-0.0013874,-0.0025154,-0.0034713,-0.0043490,-0.0052670,-0.0061765,-0.0070465,-0.0082178,-0.0092504,-0.0102993,-0.0113591,-0.0124250,-0.0134925,-0.0145562,-0.0156113,-0.0166525,-0.0176758,-0.0186744,-0.0196450,-0.0205816,-0.0214802,-0.0223347,-0.0231412,-0.0238934,-0.0245882,-0.0252188,-0.0257813,-0.0262701,-0.0266814,-0.0270083,-0.0272477,-0.0273934,-0.0274267,-0.0273856,-0.0272214,-0.0269448,-0.0265497,-0.0260307,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0242056,-0.0190268,-0.0185380,-0.0177486,-0.0165641,-0.0153270,-0.0153270,-0.0172273,-0.0202152,-0.0232821,-0.0253846,-0.0253846,-0.0253846,-0.0244992,-0.0240878,-0.0240878,-0.0237609,-0.0235215,-0.0233759,-0.0233426,-0.0233836,-0.0235479,-0.0238244,-0.0242195,-0.0244635,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0253846,-0.0229723,-0.0229723,-0.0242482,-0.0252188,-0.0253846,-0.0253846,-0.0251305,-0.0241172,-0.0231171,-0.0221387,-0.0212416,-0.0205623,-0.0200734,-0.0197519,-0.0194328,-0.0185597,-0.0136126,-0.0088375,-0.0088375,-0.0128643,-0.0144818,-0.0139302,-0.0127403,-0.0112630,-0.0045481,-0.0009374,-0.0013828,-0.0037696,-0.0028702,-0.0010404,-0.0010404,-0.0059325,-0.0104419,-0.0104419,-0.0059650,-0.0010094,-0.0010094,-0.0012224,-0.0014270,-0.0016183,-0.0017903,-0.0019049,-0.0019367,-0.0019514,-0.0022117,-0.0026006,-0.0029972,-0.0033993,-0.0038029,-0.0042220,-0.0047155,-0.0049897,-0.0051253,-0.0054258,-0.0059720,-0.0065383,-0.0071239,-0.0077266,-0.0083456,-0.0089684,-0.0093325,-0.0096385,-0.0098857,-0.0103133,-0.0118742,-0.0131246,-0.0131246,-0.0130084,-0.0129100,-0.0125691,-0.0121826,-0.0121826,-0.0120842,-0.0116449,-0.0112901,-0.0107974,-0.0100150,-0.0089994,-0.0078064,-0.0071596,-0.0065677,-0.0047898,-0.0046527,-0.0045148,-0.0042847,-0.0037603,-0.0031591,-0.0020661,-0.0003664,-0.0003664,-0.0030499,-0.0077042,-0.0101839,-0.0101839,-0.0090428,-0.0078986,-0.0067591,-0.0055939,-0.0034287,-0.0030088,-0.0030088,-0.0030088,-0.0048766,-0.0047751,-0.0043514,-0.0035643,-0.0026827,-0.0017368,-0.0010350,-0.0005314,0.0000000,0.0015160,0.0022915,0.0029624,0.0054987,0.0060402,0.0067366,0.0063074,0.0055025,0.0050207,0.0042731,0.0036921,0.0028841,0.0025402,0.0025402,0.0025626,0.0024193,0.0020831,0.0009900,0.0009900,0.0009900,0.0000263,0.0000000,0.0000000,0.0003432,0.0025208,0.0032250,0.0034217,0.0034217,0.0033613,0.0033358,0.0030538,0.0027439,0.0025588,0.0024069,0.0021753,0.0020870,0.0019003,0.0016795,0.0011062,0.0006747,0.0006747,0.0006050,0.0002417,0.0000000,0.0000000,0.0000000,-0.0000310,-0.0000093,0.0000000,0.0008181,0.0012472,0.0013379,0.0014572,0.0014146,0.0012449,0.0009776,0.0005314,0.0001983,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0008746,0.0042181,0.0141332,0.0147204,0.0167811,0.0194304,0.0208837,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0234100,0.0188316,0.0153518,0.0155369,0.0157345,0.0200967,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0253846,0.0198178,0.0198178,0.0229165,0.0241234,0.0257239,0.0263057,0.0263057,0.0264250,0.0268449,0.0272198,0.0273329,0.0273329,0.0271393,0.0268557,0.0264862,0.0260353,0.0195459,0.0189811,0.0189811,0.0191756,0.0192732,0.0192732,0.0191756,0.0189811,0.0185876,0.0172575,0.0157895,0.0144214,0.0131525,0.0119835,0.0109144,0.0086919,0.0064662,0.0025169,0.0019863,0.0019274,0.0018592,0.0017802,0.0016927,0.0015935,0.0011868,0.0007700,0.0005702,0.0001619,0.0000000,-0.0003966,-0.0008855,-0.0012968,-0.0016237,-0.0020087,-0.0020568,-0.0020420,-0.0020010,-0.0018368,-0.0015602,-0.0011651,-0.0006461,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0006461,0.0011651,0.0015602,0.0018368,0.0020010,0.0020420,0.0020087,0.0019483,0.0020963,0.0024333,0.0025107,0.0023449,0.0018794,0.0018290,0.0015966,0.0000000,0.0000000,0.0000000,-0.0001596,-0.0005686,-0.0008622,-0.0010117,-0.0010233,-0.0010001,-0.0007956,-0.0007956,-0.0011388,-0.0031932,-0.0031932,-0.0031746,-0.0031413,-0.0030933,-0.0030290,-0.0029507,-0.0028570,-0.0027501,-0.0026897,-0.0027679,-0.0027679,-0.0025774,-0.0024743,-0.0026959,-0.0031467,-0.0032258,-0.0032258,-0.0030848,-0.0020568,-0.0020420,-0.0019328,-0.0017128,-0.0013774,-0.0009211,-0.0003393,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
