start_frame,end_frame,center_s,incident_rms,reflected_rms,reflection_energy_ratio,reflection_amplitude_ratio
0,27,0.43333333333333335,0.1189770624181052,0.0992480597763447,0.6958531011850645,0.8341780992000836
3,30,0.5333333333333333,0.1136596662013137,0.09955566756905354,0.767218780415907,0.8759102581976689
6,33,0.6333333333333333,0.11145054468262265,0.10110058077501378,0.8228921326160404,0.9071340213088915
9,36,0.7333333333333333,0.11538363185552963,0.10255302520478257,0.7899662597778276,0.8888004611710255
12,39,0.8333333333333334,0.13292525031162022,0.1177382588908878,0.7845493099750578,0.8857478817220269
15,42,0.9333333333333333,0.14201450209749458,0.12737770931882994,0.8044915337609949,0.8969345203307736
18,45,1.0333333333333334,0.14034263035680988,0.12626967904489222,0.8095038696948644,0.899724329833791
21,48,1.1333333333333333,0.13543284399553665,0.12318217988413137,0.8272709491103656,0.9095443634646776
24,51,1.2333333333333334,0.12185541828116256,0.1133053755257344,0.86459225226947,0.9298345295102081
27,54,1.3333333333333333,0.11280930293081008,0.10512757867918866,0.8684473458934421,0.9319052236646397
30,57,1.4333333333333333,0.11413098228267737,0.10006409961908333,0.7686868890317996,0.8767479050626809
33,60,1.5333333333333334,0.12065122647932384,0.09860493577245537,0.667934424330741,0.8172725520478105
36,63,1.6333333333333333,0.12326652196286557,0.0975998371001269,0.6269139027111714,0.7917789481358869
39,66,1.7333333333333334,0.11752440618967301,0.08090691328005604,0.47393101851525665,0.6884264801089922
42,69,1.8333333333333333,0.12804540723622324,0.06854231233370134,0.2865427944009616,0.5352969217181821
45,72,1.9333333333333333,0.15330756232636,0.07292862021137546,0.22629181068059698,0.4757013881423902
48,75,2.033333333333333,0.17426090252974955,0.07482519379290695,0.18437234635574792,0.4293860108989904
51,78,2.1333333333333333,0.19218008358355476,0.0771216931528913,0.16104096170077975,0.40129909257407964
54,81,2.2333333333333334,0.21018780418709274,0.08136910400663079,0.14986631931159167,0.3871257151257091
57,84,2.3333333333333335,0.2259563652755993,0.08712289796421316,0.1486673039453207,0.3855739928279924
60,87,2.433333333333333,0.23871957242788394,0.09281017971663988,0.1511524431980865,0.38878328564649806
63,90,2.533333333333333,0.2480521686961755,0.09728853345879102,0.15382865998562628,0.3922099692583378
66,93,2.6333333333333333,0.2528540045787308,0.09908707532083778,0.15356574371621431,0.39187465306678654
69,96,2.7333333333333334,0.2568130790168759,0.09998394006526637,0.1515745258697509,0.38932573234985496
72,99,2.8333333333333335,0.2604575811676462,0.1019133735976083,0.15310463912947644,0.3912858790315291
75,102,2.933333333333333,0.2632878440861462,0.10232640170805649,0.15104758580328012,0.3886484089807652
78,105,3.033333333333333,0.2662862320379768,0.10355126688025366,0.15122145357425862,0.3888720272458005
81,108,3.1333333333333333,0.2662802151578705,0.10715401123607768,0.16193438192690895,0.40241071298725256
84,111,3.2333333333333334,0.2673405523891639,0.11595587235850609,0.18812902854643807,0.4337384333287034
87,114,3.3333333333333335,0.2733436310410576,0.1288806836556396,0.22230935770661772,0.4714969328708488
90,117,3.433333333333333,0.28089629152642503,0.14151236523141367,0.25380301008621814,0.5037886561706388
93,120,3.533333333333333,0.28681387601554653,0.15375143921623277,0.2873677729493423,0.5360669481970907
96,123,3.6333333333333333,0.28621369948592496,0.16423202391936478,0.32925687766808925,0.5738090951423559
99,126,3.7333333333333334,0.282467022231524,0.17461811074594724,0.3821580981740035,0.6181893708031573
102,129,3.8333333333333335,0.28312999021009466,0.18809754490198255,0.4413615602927065,0.6643504800124002
105,132,3.933333333333333,0.2863430743329498,0.20235170111097875,0.4993905875008323,0.706675730091838
108,135,4.033333333333333,0.2883992370629738,0.21184819058682391,0.5395867835823565,0.7345657108675551
111,138,4.133333333333334,0.28452735733215245,0.21378654659636528,0.5645633526969932,0.7513743093139352
114,141,4.233333333333333,0.272220332392942,0.20996564187624994,0.5949155873747907,0.7713077125083028
