frame,time_s,incident_energy,reflected_energy,reflection_to_incident_ratio,in_low_reflection_window
0,0.0,3.3386925e-05,2.6482812e-05,0.7924795,False
1,0.03333333333333333,3.0396139e-05,2.3737935e-05,0.8083205,False
2,0.06666666666666667,2.6875949e-05,2.2242726e-05,0.87243533,False
3,0.1,2.4858426e-05,2.4260464e-05,1.0028242,False
4,0.13333333333333333,2.413401e-05,2.888703e-05,1.1595663,False
5,0.16666666666666666,2.4491595e-05,3.2634674e-05,1.2643098,False
6,0.2,2.5646701e-05,3.2955406e-05,1.3012332,False
7,0.23333333333333334,2.4963838e-05,3.1833984e-05,1.3588457,False
8,0.26666666666666666,2.1163783e-05,3.1637424e-05,1.487344,False
9,0.3,1.8938385e-05,3.2626303e-05,1.5788943,False
10,0.3333333333333333,2.3235634e-05,3.6142806e-05,1.5330873,False
11,0.36666666666666664,3.1323234e-05,4.194086e-05,1.4738373,False
12,0.4,3.4997553e-05,4.9135208e-05,1.6609292,False
13,0.43333333333333335,2.9979728e-05,6.023245e-05,2.275789,False
14,0.4666666666666667,2.069635e-05,6.861182e-05,3.1615257,False
15,0.5,1.4613816e-05,6.392457e-05,3.7156775,False
16,0.5333333333333333,1.3554189e-05,5.023084e-05,3.5107582,False
17,0.5666666666666667,1.375844e-05,3.7381626e-05,2.8703613,False
18,0.6,1.3148691e-05,2.9345818e-05,2.2476902,False
19,0.6333333333333333,1.3502341e-05,2.3464894e-05,1.6917862,False
20,0.6666666666666666,1.7773713e-05,1.8465864e-05,1.1944941,False
21,0.7,2.4787296e-05,1.8162951e-05,0.9079989,False
22,0.7333333333333333,2.8848648e-05,2.373046e-05,0.8854814,False
23,0.7666666666666667,3.097794e-05,3.2181197e-05,0.9834404,False
24,0.8,3.5581277e-05,3.9606464e-05,1.0209148,False
25,0.8333333333333334,4.0743536e-05,4.0028506e-05,0.91692734,False
26,0.8666666666666667,4.600776e-05,3.2294352e-05,0.7120257,False
27,0.9,5.3200987e-05,2.4035153e-05,0.51211506,False
28,0.9333333333333333,6.0851442e-05,2.0902775e-05,0.40101632,False
29,0.9666666666666667,6.543186e-05,2.2591914e-05,0.41032922,False
30,1.0,6.0457198e-05,2.7956241e-05,0.56981665,False
31,1.0333333333333334,4.4675275e-05,3.581139e-05,0.9215707,False
32,1.0666666666666667,2.9070536e-05,4.1905165e-05,1.42549,False
33,1.1,2.122122e-05,4.3321546e-05,1.8980571,False
34,1.1333333333333333,1.8509116e-05,4.324892e-05,2.1262715,False
35,1.1666666666666667,2.00489e-05,4.3248518e-05,2.0286586,False
36,1.2,2.5341147e-05,4.2400305e-05,1.7325784,False
37,1.2333333333333334,2.9541223e-05,4.1421405e-05,1.4319804,False
38,1.2666666666666666,3.1606094e-05,3.7635953e-05,1.1776031,False
39,1.3,3.2479657e-05,2.9581734e-05,0.95308477,False
40,1.3333333333333333,3.0085508e-05,2.1982243e-05,0.79528433,False
41,1.3666666666666667,2.630252e-05,1.8578334e-05,0.7273439,False
42,1.4,2.5147916e-05,1.7957032e-05,0.7127975,False
43,1.4333333333333333,2.4217718e-05,1.7035287e-05,0.71729267,False
44,1.4666666666666666,2.1267684e-05,1.5632624e-05,0.7327954,False
45,1.5,2.0249163e-05,1.544209e-05,0.74409276,False
46,1.5333333333333334,2.4707215e-05,1.8171397e-05,0.7418473,False
47,1.5666666666666667,3.340012e-05,2.4325138e-05,0.7455157,False
48,1.6,4.1685413e-05,3.1657553e-05,0.77547556,False
49,1.6333333333333333,4.501877e-05,3.716513e-05,0.8319397,False
50,1.6666666666666667,4.155004e-05,3.764221e-05,0.9017231,False
51,1.7,3.454231e-05,3.331894e-05,0.9813216,False
52,1.7333333333333334,2.9029692e-05,3.0704567e-05,1.0858915,False
53,1.7666666666666666,2.7423936e-05,3.421516e-05,1.1924525,False
54,1.8,2.9667377e-05,3.8909548e-05,1.2104856,False
55,1.8333333333333333,3.2969623e-05,3.7481896e-05,1.0868045,False
56,1.8666666666666667,3.6838883e-05,3.1249267e-05,0.8917491,False
57,1.9,4.3258697e-05,2.8122071e-05,0.7756429,False
58,1.9333333333333333,4.6599558e-05,3.390991e-05,0.86054945,False
59,1.9666666666666666,4.129925e-05,4.630746e-05,1.1287128,False
60,2.0,3.4430064e-05,5.3206106e-05,1.4091502,False
61,2.033333333333333,3.105709e-05,4.8748778e-05,1.5911845,False
62,2.066666666666667,2.6827916e-05,4.441496e-05,1.7802187,False
63,2.1,2.1642736e-05,4.6646433e-05,2.0009327,False
64,2.1333333333333333,2.0473364e-05,4.6225334e-05,2.0409274,False
65,2.1666666666666665,2.2800541e-05,4.0117797e-05,1.8818156,False
66,2.2,2.2841461e-05,3.6875248e-05,1.8237126,False
67,2.2333333333333334,1.9331297e-05,3.8743477e-05,1.9867167,False
68,2.2666666666666666,1.7113298e-05,4.0563653e-05,2.1092498,False
69,2.3,2.0171927e-05,4.1410785e-05,1.9384576,False
70,2.3333333333333335,2.8665017e-05,4.330813e-05,1.5600727,False
71,2.3666666666666667,3.901444e-05,4.387461e-05,1.196095,False
72,2.4,4.824264e-05,4.2724958e-05,0.95156884,False
73,2.433333333333333,5.54293e-05,4.3612843e-05,0.8267326,False
74,2.466666666666667,5.7590492e-05,4.3954107e-05,0.79274875,False
75,2.5,5.284845e-05,4.091111e-05,0.8539035,False
76,2.533333333333333,4.2508913e-05,4.0199484e-05,1.0659441,False
77,2.566666666666667,3.038804e-05,4.281099e-05,1.4406304,False
78,2.6,2.2717728e-05,4.4336233e-05,1.8563484,False
79,2.6333333333333333,2.0485877e-05,4.6067078e-05,2.146657,False
80,2.6666666666666665,2.0453963e-05,4.8726408e-05,2.201639,False
81,2.7,2.1761223e-05,4.5826215e-05,1.9669298,False
82,2.7333333333333334,2.3022149e-05,3.474003e-05,1.5212052,False
83,2.7666666666666666,2.5146008e-05,2.4236646e-05,1.0634117,False
84,2.8,3.1100117e-05,2.0223499e-05,0.7499636,False
85,2.8333333333333335,3.765743e-05,2.0305479e-05,0.6207231,False
86,2.8666666666666667,3.7539827e-05,2.2409167e-05,0.63782716,False
87,2.9,3.0626168e-05,2.342528e-05,0.7043636,False
88,2.933333333333333,2.580306e-05,1.9977346e-05,0.71197295,False
89,2.966666666666667,2.8883387e-05,1.7324091e-05,0.67460227,False
90,3.0,3.4597037e-05,2.1994862e-05,0.70939887,False
91,3.033333333333333,3.449348e-05,2.892798e-05,0.8471135,False
92,3.066666666666667,3.003569e-05,3.1851894e-05,0.99896085,False
93,3.1,3.1283704e-05,3.5607303e-05,1.0660735,False
94,3.1333333333333333,4.1242736e-05,4.2871703e-05,1.0371996,False
95,3.1666666666666665,4.938678e-05,4.6958132e-05,0.98651063,False
96,3.2,4.7070997e-05,4.474097e-05,0.9743303,False
97,3.2333333333333334,3.960397e-05,4.0250077e-05,0.9859066,False
98,3.2666666666666666,3.550503e-05,3.528115e-05,0.97853255,False
99,3.3,3.4312423e-05,3.1346324e-05,0.9757044,False
100,3.3333333333333335,3.238489e-05,3.2430424e-05,1.0357982,False
101,3.3666666666666667,3.0446941e-05,3.592285e-05,1.1330456,False
102,3.4,2.8377386e-05,3.4678273e-05,1.194034,False
103,3.433333333333333,2.5416863e-05,3.052409e-05,1.2117174,False
104,3.466666666666667,2.4860892e-05,3.072781e-05,1.2088593,False
105,3.5,2.7969772e-05,3.3431854e-05,1.1774945,False
106,3.533333333333333,3.0556534e-05,3.375748e-05,1.1324395,False
107,3.566666666666667,3.1058444e-05,3.3700733e-05,1.1222129,False
108,3.6,3.013178e-05,3.4551933e-05,1.1670899,False
109,3.6333333333333333,2.665111e-05,3.3786764e-05,1.2229828,False
110,3.6666666666666665,2.3867262e-05,3.114396e-05,1.1981597,False
111,3.7,2.7241085e-05,2.8474504e-05,1.075975,False
112,3.7333333333333334,3.3441513e-05,2.8674938e-05,1.0061203,False
