frame,time_s,incident_energy,reflected_energy,reflection_to_incident_ratio,in_low_reflection_window
107,3.566666666666667,0.0024236492,0.0017460182,0.68211126,False
108,3.6,0.002283804,0.001482819,0.6254856,False
109,3.6333333333333333,0.002169352,0.0011374002,0.5318107,False
110,3.6666666666666665,0.0020501637,0.00086815655,0.44023985,False
111,3.7,0.0019337006,0.0006995213,0.37201428,False
112,3.7333333333333334,0.0018286167,0.00058464514,0.32429546,False
113,3.7666666666666666,0.0017359447,0.0004959533,0.28773168,False
114,3.8,0.0016581307,0.00042301638,0.25654316,False
115,3.8333333333333335,0.0015985735,0.00036306767,0.2290387,False
116,3.8666666666666667,0.0015704061,0.00031723944,0.20705184,False
117,3.9,0.0016059884,0.00029887553,0.19628502,False
118,3.933333333333333,0.0017447626,0.00033496678,0.20341441,False
119,3.966666666666667,0.001901175,0.00042434357,0.22966376,False
120,4.0,0.0018510545,0.0004934849,0.26982945,False
121,4.033333333333333,0.001563717,0.00049155933,0.32002932,False
122,4.066666666666666,0.0012497475,0.00046507348,0.38355812,False
123,4.1,0.0010090048,0.00045881682,0.46750286,False
124,4.133333333333334,0.00081934134,0.0004612809,0.5784721,False
125,4.166666666666667,0.00067616795,0.00046972084,0.7351853,False
126,4.2,0.00058603904,0.0005233354,0.99666405,False
127,4.233333333333333,0.00049847976,0.00064512994,1.4633322,False
128,4.266666666666667,0.00039055495,0.000809705,2.1595068,False
129,4.3,0.0003167443,0.001023533,2.7785883,False
130,4.333333333333333,0.00043708045,0.001426203,2.8220232,False
131,4.366666666666666,0.0012210378,0.0026378317,2.3330703,False
132,4.4,0.0033010521,0.005545835,1.8529547,False
133,4.433333333333334,0.0056653405,0.008833657,1.6381097,False
