series,frame_local,time_s,period_cm,autocorr_value
direct_raw,47,1.5666666666666667,5.007871627807617,0.3580222239492634
direct_raw,48,1.6,5.007871627807617,0.1553235448468367
direct_raw,49,1.6333333333333333,5.007871627807617,0.11046737497372516
direct_raw,50,1.6666666666666667,5.007871627807617,0.28980273002455537
direct_raw,51,1.7,5.007871627807617,0.37752285776436634
direct_raw,52,1.7333333333333334,5.007871627807617,0.4203575111887284
direct_raw,53,1.7666666666666666,5.007871627807617,0.4399726349499213
direct_raw,54,1.8,5.007871627807617,0.4318097818125797
direct_raw,55,1.8333333333333333,5.007871627807617,0.3520638390777235
direct_raw,56,1.8666666666666667,5.007871627807617,0.023487034227931018
direct_raw,57,1.9,5.007871627807617,0.2617826448408073
direct_raw,58,1.9333333333333333,5.007871627807617,0.3955512422907412
direct_raw,59,1.9666666666666666,5.007871627807617,0.4129339210929656
direct_raw,60,2.0,5.007871627807617,0.406495643330018
direct_raw,61,2.033333333333333,5.007871627807617,0.4013270983043269
direct_raw,62,2.066666666666667,5.007871627807617,0.3831503729824309
direct_raw,63,2.1,5.007871627807617,0.11793959569996254
direct_raw,64,2.1333333333333333,5.007871627807617,0.05332851438617082
direct_raw,65,2.1666666666666665,5.007871627807617,0.3428781020862871
direct_raw,66,2.2,5.007871627807617,0.41447531041503616
direct_raw,67,2.2333333333333334,5.007871627807617,0.43540487483727003
direct_raw,68,2.2666666666666666,5.007871627807617,0.43953276404773495
incident_separated,47,1.5666666666666667,9.039365768432617,0.4323873718087625
incident_separated,48,1.6,9.259838104248047,0.26058837794930845
incident_separated,49,1.6333333333333333,9.259838104248047,0.1096892041753738
incident_separated,50,1.6666666666666667,8.440940856933594,0.07121883082261511
incident_separated,51,1.7,7.779523849487305,0.11169647123319536
incident_separated,52,1.7333333333333334,14.204717636108398,0.44339259239067386
incident_separated,53,1.7666666666666666,14.1102294921875,0.5549318621739011
incident_separated,54,1.8,14.267709732055664,0.4662673221382346
incident_separated,55,1.8333333333333333,14.456686019897461,0.39529378949585225
incident_separated,56,1.8666666666666667,7.685035705566406,0.1723286785346016
incident_separated,57,1.9,8.913381576538086,0.3452644139250322
incident_separated,58,1.9333333333333333,9.07086181640625,0.41400553915909166
incident_separated,59,1.9666666666666666,8.913381576538086,0.4653359895056306
incident_separated,60,2.0,8.944877624511719,0.47230970880147705
incident_separated,61,2.033333333333333,9.165349960327148,0.5175598582504588
incident_separated,62,2.066666666666667,9.29133415222168,0.4509546736873151
incident_separated,63,2.1,8.787397384643555,0.29811964731573753
incident_separated,64,2.1333333333333333,8.188972473144531,0.41999638377949317
incident_separated,65,2.1666666666666665,7.937004089355469,0.5039054172302626
incident_separated,66,2.2,7.716531753540039,0.49372100006437825
incident_separated,67,2.2333333333333334,7.433067321777344,0.5539186927645452
incident_separated,68,2.2666666666666666,7.244091033935547,0.5443201765071006
