video,experiment_folder,px_per_cm,px_per_cm_std,category,distance_range_cm,n,mean_cm,median_cm,std_cm,min_cm,max_cm
eb84ad233085c38dae1687a33b4dc52f.mp4,8.5,29.02255408070642,0.054025164433512726,clearer_local_crests,10-17,4,13.4543531831641,13.40727327638189,3.292448941392633,10.565167317940633,16.437698861951993
eb84ad233085c38dae1687a33b4dc52f.mp4,8.5,29.02255408070642,0.054025164433512726,main_broad_crests,18-30,14,23.491348693212878,22.80263205338946,3.5463300363184147,18.884861676689432,28.742800763814728
