frame,time_s,incident_energy,reflected_energy,reflection_to_incident_ratio,in_low_reflection_window
0,0.0,0.0042883162,0.0029730021,0.6982336,False
1,0.034482758620689655,0.00271753,0.0019062347,0.71077096,False
2,0.06896551724137931,0.0013026209,0.0009502384,0.7404508,False
3,0.10344827586206896,0.00068944093,0.0005379892,0.7915348,False
4,0.13793103448275862,0.00047687843,0.0004049562,0.8678686,False
5,0.1724137931034483,0.00037026618,0.00035824612,0.9620139,False
6,0.20689655172413793,0.00030873777,0.0003355355,1.0267626,False
7,0.2413793103448276,0.00028868532,0.00031143503,0.9868008,False
8,0.27586206896551724,0.00031352622,0.00026850263,0.81306183,False
9,0.3103448275862069,0.00039556104,0.00020974151,0.5784654,False
10,0.3448275862068966,0.0005353327,0.0001748431,0.40116197,False
11,0.3793103448275862,0.0007102081,0.00020948645,0.33211386,False
12,0.41379310344827586,0.0009545858,0.00032599393,0.32959452,False
13,0.4482758620689655,0.0014227886,0.0004963006,0.3268956,False
14,0.4827586206896552,0.002278058,0.00068948034,0.29693377,False
15,0.5172413793103449,0.0034874578,0.0008734296,0.25012016,False
16,0.5517241379310345,0.004883233,0.0009695348,0.2003247,False
17,0.5862068965517241,0.006202705,0.0009215271,0.15578976,False
18,0.6206896551724138,0.0068661636,0.00078521087,0.12381174,False
19,0.6551724137931034,0.006483773,0.0006516649,0.10820067,False
20,0.6896551724137931,0.005542768,0.0005678334,0.10732171,False
21,0.7241379310344828,0.00475046,0.00053665164,0.118244015,False
22,0.7586206896551724,0.004281404,0.0005662733,0.14259039,False
23,0.7931034482758621,0.004054781,0.0006986463,0.1880064,False
24,0.8275862068965517,0.003937568,0.0009588021,0.26480412,False
25,0.8620689655172413,0.0037024815,0.0013267313,0.3794526,False
26,0.896551724137931,0.0033568523,0.0017710367,0.5159408,False
27,0.9310344827586207,0.0032589554,0.0022281194,0.6186336,False
28,0.9655172413793104,0.0037605441,0.0025641674,0.6318237,False
29,1.0,0.004816299,0.002735379,0.5648569,False
30,1.0344827586206897,0.0059102797,0.0027531532,0.46812958,False
31,1.0689655172413792,0.0068299775,0.0025413265,0.3680089,False
32,1.103448275862069,0.0082392935,0.0021598134,0.26986814,True
33,1.1379310344827587,0.010512049,0.0017765352,0.18599561,True
34,1.1724137931034482,0.012962654,0.0014893261,0.12831144,True
35,1.206896551724138,0.01510575,0.001336301,0.095300384,True
36,1.2413793103448276,0.017068062,0.0012671158,0.07821266,True
37,1.2758620689655173,0.018458052,0.0012283454,0.07174277,True
38,1.3103448275862069,0.018350031,0.0012552696,0.07749124,True
39,1.3448275862068966,0.016342167,0.0014313005,0.10256982,True
40,1.3793103448275863,0.013251148,0.001825247,0.15506081,True
41,1.4137931034482758,0.010632262,0.0024191265,0.23444307,True
42,1.4482758620689655,0.009024119,0.0029976703,0.32566267,True
43,1.4827586206896552,0.0076267635,0.0032063555,0.40704674,True
44,1.5172413793103448,0.0062918426,0.003065411,0.45544282,True
45,1.5517241379310345,0.0061556497,0.0030105785,0.44576642,True
46,1.5862068965517242,0.008031744,0.0031011344,0.37525758,True
47,1.6206896551724137,0.011648196,0.003085244,0.28042156,True
48,1.6551724137931034,0.016167972,0.00297492,0.2019669,True
49,1.6896551724137931,0.020521503,0.0028953338,0.15428136,True
50,1.7241379310344827,0.023525773,0.002907986,0.13403499,True
51,1.7586206896551724,0.02385027,0.0030040208,0.1367446,True
52,1.793103448275862,0.020909183,0.0031058223,0.16358346,True
53,1.8275862068965518,0.016173203,0.0032344833,0.22212112,True
54,1.8620689655172413,0.011824164,0.0035171546,0.32054767,False
55,1.896551724137931,0.008765422,0.003936884,0.45198062,False
56,1.9310344827586208,0.006938408,0.0042388435,0.5835678,False
57,1.9655172413793103,0.005741572,0.0040567713,0.67587316,False
58,2.0,0.0046411036,0.0034362145,0.7093255,False
59,2.0344827586206895,0.004121993,0.0029542628,0.67793596,False
60,2.0689655172413794,0.004677541,0.0028120584,0.5882268,False
61,2.103448275862069,0.0059054806,0.0027210799,0.47332674,False
62,2.1379310344827585,0.00732679,0.0025731127,0.37473568,False
63,2.1724137931034484,0.008695342,0.0025206257,0.31874138,False
64,2.206896551724138,0.009703181,0.0028220243,0.31225917,False
65,2.2413793103448274,0.010182038,0.0034563604,0.34150136,False
66,2.2758620689655173,0.010203991,0.0039639007,0.38197434,False
67,2.310344827586207,0.009678792,0.0039991327,0.42902082,False
68,2.3448275862068964,0.008288373,0.0038213953,0.5203973,False
69,2.3793103448275863,0.0062234844,0.003958551,0.7063112,False
70,2.413793103448276,0.0045752474,0.004601323,0.95570004,False
71,2.4482758620689653,0.0043733255,0.005526445,1.1266582,False
72,2.4827586206896552,0.0051479917,0.006047099,1.1245449,False
73,2.5172413793103448,0.00542054,0.00549425,0.996872,False
74,2.5517241379310347,0.0050771274,0.0042354427,0.8121085,False
75,2.586206896551724,0.0054519116,0.0032230099,0.606084,False
76,2.6206896551724137,0.007168341,0.0027334006,0.4270564,False
77,2.6551724137931036,0.009620972,0.0026369537,0.3226142,False
78,2.689655172413793,0.0118475035,0.0031281605,0.312409,False
79,2.7241379310344827,0.013138443,0.004591156,0.40007836,False
80,2.7586206896551726,0.012899908,0.0069432906,0.5844792,False
81,2.793103448275862,0.0110411495,0.009124247,0.85106176,False
82,2.8275862068965516,0.008489582,0.009875948,1.1676397,False
83,2.8620689655172415,0.0060075847,0.00902178,1.4965229,False
84,2.896551724137931,0.0041866205,0.0077724606,1.7843788,False
85,2.9310344827586206,0.0037165226,0.0075958734,1.9605714,False
86,2.9655172413793105,0.0042128786,0.008600431,2.002919,False
87,3.0,0.0047748736,0.009493899,1.937755,False
88,3.0344827586206895,0.005050491,0.009237017,1.7739253,False
89,3.0689655172413794,0.00526503,0.008177427,1.5125777,False
90,3.103448275862069,0.006103088,0.0072541917,1.1860781,False
91,3.1379310344827585,0.008346576,0.006730303,0.87097466,False
92,3.1724137931034484,0.012047578,0.0068386192,0.66204745,False
93,3.206896551724138,0.016049953,0.008653652,0.6057191,False
94,3.2413793103448274,0.018627709,0.012098188,0.66995317,False
95,3.2758620689655173,0.018617412,0.014806255,0.7828938,False
96,3.310344827586207,0.017089417,0.015565182,0.88226753,False
97,3.3448275862068964,0.016120374,0.015512084,0.9357963,False
